year,quarter,tone_all,tone_real,tone_guid,tone_all_z,tone_real_z,tone_guid_z,report_date,similarity_prev,surprise_prev,avg_sent_len
2009,2,0.5250603209928545,0.5041983187613949,0.7679536326877063,-1.295788019208362,-1.4350105531354913,1.2346683081871388,2009-08-05,0.9810539623806506,0.018946037619349432,60.06026365348399
2009,3,0.6454493023405703,0.6299448484371949,0.7983795976602281,1.0925877326274112,0.9418622137101058,1.6374096518377637,2009-11-11,0.9824121928317824,0.017587807168217617,62.07740585774059
2009,4,0.60801695061418,0.5919086436061181,0.7956313498845489,0.3499739136826369,0.2228982816617578,1.601031742283818,2010-02-11,0.975139754266821,0.02486024573317902,56.944186046511625
2010,1,0.5830169563694975,0.5725384916391411,0.7316457060974484,-0.1459965595417936,-0.1432381581960238,0.7540688217506446,2010-05-10,0.9689728810472343,0.031027118952765664,57.12478336221837
2010,2,0.5708717785260938,0.5621524708731094,0.6889976369677155,-0.3869425991061419,-0.3395557025315986,0.1895463594088453,2010-08-05,0.9808380787295722,0.019161921270427817,58.34697217675941
2010,3,0.5832681834950144,0.5715437213140475,0.7201333338524244,-0.1410125089412237,-0.1620414007274637,0.6016822574870483,2010-11-02,0.982991668562512,0.017008331437488033,58.31400966183575
2010,4,0.62355542955354,0.6073279947098067,0.7283494666166862,0.6582390547588755,0.5143563108835487,0.710437274857216,2011-01-30,0.9819020854187185,0.018097914581281516,59.07754442649435
2011,1,0.5566260277430861,0.5403827359212723,0.7202848547779657,-0.6695615344600347,-0.7510492863455976,0.6036879043481681,2011-05-03,0.9635808725304793,0.036419127469520696,63.38841567291312
2011,2,0.5437062874545172,0.5336786741110661,0.6587168731487936,-0.9258739816607447,-0.8777700951425612,-0.2112729907157491,2011-08-12,0.9807331345058079,0.019266865494192098,59.756137479541735
2011,3,0.5090577944558008,0.4972947972632457,0.6528277601425846,-1.6132593186690471,-1.565501567770956,-0.2892257947491783,2011-11-16,0.9787332128160824,0.021266787183917613,58.93949579831933
2011,4,0.5038956395204538,0.4979300986554159,0.5776032110973676,-1.7156703992910534,-1.553493040921894,-1.2849554613462408,2012-02-15,0.9717653815797527,0.028234618420247326,61.455906821963396
2012,1,0.532384348192504,0.511274345833394,0.7249668258545602,-1.1504879363136868,-1.301258821868956,0.6656620545197066,2012-05-10,0.9716696922591845,0.028330307740815464,58.37781629116118
2012,2,0.4849239653939704,0.4600523272706322,0.7022235405768202,-2.092046093712383,-2.2694622490218146,0.3646145354004707,2012-08-02,0.9817543683087417,0.018245631691258257,60.726126126126125
2012,3,0.5794645709541308,0.5747458386693176,0.6305212542758091,-0.2164717067874652,-0.1015146763907532,-0.5844917675145153,2012-11-02,0.9796740446815918,0.020325955318408195,58.810490693739425
2012,4,0.5684004963512507,0.5589892537094739,0.6628374483773549,-0.4359699299819785,-0.399347131776191,-0.1567299053719309,2013-02-06,0.9686974357954048,0.03130256420459521,58.4390625
2013,1,0.5823433356103781,0.5731699366813215,0.6511438275783024,-0.1593604028852893,-0.1313025244382731,-0.311515614124457,2013-05-09,0.9683031696228477,0.03169683037715232,57.96638655462185
2013,2,0.5358101332814581,0.5180045015634758,0.679826272176904,-1.0825243905982656,-1.174044783336808,0.0681471603268334,2013-08-02,0.9795942932690803,0.02040570673091968,58.27669902912621
2013,3,0.5510148641840782,0.5432775500285028,0.6141650017773773,-0.7808804179150888,-0.6963312369942865,-0.8009956356500513,2013-11-05,0.9843238833647643,0.015676116635235715,58.9454253611557
2013,4,0.6333640418169001,0.624596116530124,0.7093115636671428,0.8528303821936153,0.8407599786038792,0.4584370302926202,2014-02-08,0.9803251196174616,0.019674880382538396,58.3469387755102
2014,1,0.5816721067078308,0.5627209041916263,0.6801826028062145,-0.1726767946084245,-0.3288111223190548,0.0728638250755765,2014-05-06,0.9776582871240999,0.022341712875900144,54.665144596651444
2014,2,0.6081140225393444,0.5890042513297044,0.7286179915789569,0.3518997064724025,0.1679991848529416,0.7139916766389279,2014-08-01,0.9842229412900572,0.015777058709942837,57.58454106280193
2014,3,0.5388558070854589,0.5188087300225364,0.6925500645678646,-1.0221018055739186,-1.1588431811328217,0.2365690081957514,2014-11-06,0.9858202015499026,0.014179798450097425,59.73692307692308
2014,4,0.557299940294924,0.5413885624920624,0.6754419204811711,-0.6561919022922985,-0.732037057614957,0.0101125279143194,2015-02-10,0.980316192568762,0.019683807431237987,60.474777448071215
2015,1,0.5566640381077723,0.5425547482885755,0.6862129719022161,-0.6688074535440018,-0.7099937036714266,0.1526864027531057,2015-05-08,0.9778111579527973,0.022188842047202728,58.82738095238095
2015,2,0.5971310272591258,0.585393542128141,0.662884898043929,0.1340100016493572,0.0997492188910863,-0.1561018252933175,2015-08-07,0.9857335089353437,0.014266491064656273,60.013910355486864
2015,3,0.5677350984949479,0.5479627152459525,0.7283518555724023,-0.4491706406078709,-0.6077718020560853,0.7104688969022657,2015-11-06,0.9866385780371004,0.013361421962899578,58.67867867867868
2015,4,0.5626095517371699,0.5532685872128092,0.6240883488617885,-0.5508554580565707,-0.5074797095831882,-0.6696426237769149,2016-02-06,0.9816903010338462,0.018309698966153753,61.48586810228802
2016,1,0.5899054838456778,0.5727910829457554,0.7270617389450551,-0.0093362787936365,-0.1384636534889632,0.6933919264780545,2016-05-06,0.977862253215946,0.022137746784054002,58.3234375
2016,2,0.516522145405801,0.5152548164401354,0.5229409319263477,-1.4651753776588508,-1.2260195909431768,-2.0085071968532,2016-08-05,0.9806753513827667,0.019324648617233264,62.58015267175573
2016,3,0.5912886737520409,0.578278591107302,0.6637534351496186,0.0181045816203245,-0.034738256528501,-0.1446052038625182,2016-11-08,0.977483771494905,0.02251622850509505,65.52700490998363
2016,4,0.6336572238419589,0.6278204626095513,0.6857651212211341,0.8586467686409935,0.9017068723816632,0.1467583086000786,2017-02-17,0.9707197245859633,0.02928027541403666,62.83795620437956
2017,1,0.5932268952362079,0.5859849491927268,0.6482044856226347,0.0565566155411135,0.1109280510191643,-0.350422992402956,2017-05-12,0.9710662758933806,0.02893372410661943,62.56393442622951
2017,2,0.5527093011642811,0.5569098501974707,0.5338424283880898,-0.7472647817395346,-0.4386522131307716,-1.864206651684964,2017-08-11,0.9832041077279001,0.016795892272099877,62.739197530864196
2017,3,0.6223619756258654,0.6287674999378214,0.5867757294483319,0.6345623329369791,0.9196078613040224,-1.1635409928597478,2017-11-17,0.9827160593527329,0.017283940647267126,61.266949152542374
2017,4,0.6201750646134623,0.6065395779351259,0.7359881592580335,0.5911765913601793,0.4994535826293819,0.8115488531058836,2018-02-14,0.9768776240694135,0.023122375930586525,59.46648426812585
2018,1,0.6000319089825348,0.6017667484480237,0.5898114416967196,0.1915600821432063,0.4092371093959726,-1.1233579836780674,2018-05-11,0.9730595439968494,0.026940456003150648,59.00788643533123
2018,2,0.5894577309732697,0.5688916941077424,0.7331660873422624,-0.0182191689992235,-0.2121702691729942,0.7741937507693497,2018-08-10,0.9833044836131307,0.01669551638686928,60.70015455950541
2018,3,0.6079596516709699,0.5932583769485003,0.7513573313409607,0.348837170061776,0.2484110686331595,1.014986969894156,2018-11-09,0.9854410040898898,0.014558995910110228,59.69664634146341
2018,4,0.6125353086682801,0.6013055640867797,0.6962236432875561,0.4396128216102286,0.4005197590916574,0.285195305863256,2019-02-21,0.9796822424837247,0.020317757516275292,59.07464788732394
2019,1,0.6509111315847279,0.6416414103325513,0.7200334974651564,1.200943998968235,1.1629517301084809,0.6003607467053907,2019-05-17,0.9778051175565305,0.022194882443469455,57.21021897810219
2019,2,0.5966308065954199,0.5810103550043638,0.7418521924810193,0.1240862121929803,0.0168978023680645,0.8891696819463191,2019-08-09,0.984526415551026,0.015473584448973954,58.46737481031867
2019,3,0.5904667423000634,0.5825324084774203,0.659363207660014,0.0017984286186279,0.0456678007061329,-0.2027176127768153,2019-11-16,0.976185545658977,0.023814454341023028,59.1566265060241
2019,4,0.6182569912563711,0.6191859268569655,0.611680127204163,0.5531242725762254,0.7384960630051445,-0.8338873360553931,2020-02-19,0.9682068310683325,0.031793168931667504,55.521452145214525
2020,1,0.5379042080706231,0.5319329236198175,0.5860363797043895,-1.0409804104683331,-0.9107684356220492,-1.173327591561614,2020-05-10,0.9673943011957645,0.03260569880423547,55.80100334448161
2020,2,0.5724115843244063,0.5590218497916709,0.6755325249048756,-0.3563946636551088,-0.3987309975553932,0.0113118373651907,2020-08-06,0.9803426807364429,0.01965731926355707,58.82332761578044
2020,3,0.6115171426252298,0.6046292993738658,0.6610177761250331,0.4194136051924049,0.4633453170489757,-0.1808164790784906,2020-11-26,0.9820579046549194,0.017942095345080622,59.84201954397394
2020,4,0.5670104076454899,0.5554328887057054,0.6579095766186632,-0.4635476544595244,-0.466569878584503,-0.2219589850486424,2021-02-08,0.9734136511045994,0.02658634889540057,60.71603053435115
2021,1,0.640493176616935,0.6376994187062536,0.6594199027442275,0.9942640291715984,1.0884398325011495,-0.2019671532789773,2021-05-11,0.9599976220354199,0.04000237796458006,58.58876811594203
2021,2,0.6273138868248648,0.6253387773924055,0.6410314276776985,0.7328024251824193,0.8547978242852668,-0.4453710736696104,2021-08-09,0.9830927937416882,0.01690720625831177,60.91896551724138
2021,3,0.599341180446269,0.5856933820181266,0.6948757694432667,0.1778568406284929,0.1054168207784562,0.2673538167400375,2021-11-19,0.9829937941795547,0.01700620582044532,61.255208333333336
2021,4,0.5890825977228068,0.5888747776588503,0.5909010232824263,-0.0256613713426851,0.165551861311927,-1.108935448444072,2022-02-11,0.9753545030018405,0.024645496998159544,60.199095022624434
2022,1,0.5987927825930532,0.5957240789563827,0.6217393575478588,0.1669772724128899,0.2950180006002064,-0.7007356694321666,2022-05-09,0.9632785529433084,0.03672144705669156,59.57922535211268
2022,2,0.6058721263770916,0.6075349977989621,0.5931738355191721,0.3074231242128266,0.5182691028034134,-1.0788507673199317,2022-08-10,0.9805581998912191,0.019441800108780938,63.86842105263158
2022,3,0.637505985114517,0.6252284835269918,0.7274206290937454,0.9350016642059992,0.8527130392361056,0.6981424709829546,2022-11-16,0.9781191657116471,0.021880834288352857,61.85335689045937
2022,4,0.5913004387146955,0.5678287612959458,0.7600588282570979,0.0183379846378685,-0.2322619254585366,1.1301666384089195,2023-02-24,0.9720739811540849,0.027926018845915057,61.8531684698609
2023,1,0.5806823991296298,0.563837329838827,0.7131801829543034,-0.1923114285651315,-0.3077083394121976,0.5096450340877637,2023-05-15,0.9615477990703497,0.03845220092965029,54.215488215488215
2023,2,0.6414169035390274,0.6256157841497507,0.7615518847780871,1.0125896845376097,0.8600338321453926,1.1499298764837864,2023-08-17,0.9797249894125621,0.02027501058743786,54.51111111111111
2023,3,0.6680981526666054,0.6585705991390068,0.7373130268229836,1.5419142766358045,1.482948854025893,0.8290858135194322,2023-11-27,0.9708100578874898,0.029189942112510248,58.781138790035584
2023,4,0.6540903880484801,0.6474126886687449,0.7100513898927397,1.2640167068015329,1.2720409776809691,0.4682299360701031,2024-02-08,0.9629056033138769,0.03709439668612313,55.030030030030034
2024,1,0.6616499075072065,0.6497629657754485,0.7563958254279842,1.413988679058739,1.3164661372767603,1.0816803313180643,2024-05-10,0.9683289193069424,0.031671080693057574,51.062295081967214
2024,2,0.6178178208927243,0.604426927898506,0.7336096603133174,0.5444116492471065,0.4595200723300236,0.7800652218806565,2024-08-09,0.9765896042194129,0.023410395780587123,52.85060975609756
2024,3,0.6924925395766169,0.6818089507148755,0.7921476553525341,2.025870212839736,1.922202367816465,1.554918896957168,2024-11-08,0.9813162970153103,0.018683702984689687,53.97936507936508
2024,4,0.7068843198715697,0.6956173622830734,0.8033576442230697,2.311386201906333,2.183210265962553,1.70330288359836,2025-02-13,0.9654524218028933,0.03454757819710674,58.205882352941174
