period,year,quarter,report_date,AllShock_raw,AllShock_z,All_n_used,All_r2,All_rho,All_dw,RealShock_raw,RealShock_z,Real_n_used,Real_r2,Real_rho,Real_dw,GuidShock_raw,GuidShock_z,Guid_n_used,Guid_r2,Guid_rho,Guid_dw
2010Q2,2010,2,2010-08-05,-0.3393859989961515,-0.458008815697,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.30106660589556106,-0.4039465051137419,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.07591335023668228,-0.08256362981146102,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2010Q3,2010,3,2010-11-02,0.0011102380732297967,0.0014982905204274672,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.08512690082242565,-0.1142163009945726,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.6743287149677256,0.7334023096102332,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2010Q4,2010,4,2011-01-30,0.9193320880636918,1.2406587252619,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.8074204100025623,1.0833305534097915,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.5073950883795801,0.5518447033955582,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2011Q1,2011,1,2011-05-03,-0.4474303768606734,-0.6038170626335803,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.4513326531993038,-0.605561175943958,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.7216122971950363,0.7848281018721196,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2011Q2,2011,2,2011-08-12,-0.07481276937546688,-0.10096146571166861,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.08167051877703813,-0.10957881075078073,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.26510582928999327,0.28833004316258853,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2011Q3,2011,3,2011-11-16,-0.3470152569605225,-0.46830466589483943,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.3533865275005852,-0.4741450893018076,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.3600587160490081,0.3916011406369908,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2011Q4,2011,4,2012-02-15,-0.07703535819210638,-0.1039608978470585,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.003010690441866526,0.004039497766135152,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.5604905471181506,-0.6095915132293148,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2012Q1,2012,1,2012-05-10,0.36111237039311606,0.487329028264254,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.1750929930205547,0.23492543249747155,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,1.1186214903447924,1.216616712870929,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2012Q2,2012,2,2012-08-02,-1.0362853892386388,-1.3984897587206473,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-1.2097949532825254,-1.6232037486490596,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.5994885393260746,0.6520058683066037,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2012Q3,2012,3,2012-11-02,1.0265217775045525,1.3853135515097397,94,0.4520705998348341,0.3617540334004727,2.097576449304263,1.1868971649036644,1.5924813722401652,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.7884737130787287,-0.857546815675161,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2012Q4,2012,4,2013-02-06,-0.13306096963505332,-0.17956868373564314,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.12493546513261083,-0.1676281710319737,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.13585786816168052,0.14775950078481795,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2013Q1,2013,1,2013-05-09,0.23965978696277318,0.3234261151658759,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.28031412045151227,0.37610252041604314,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.26444271695265503,-0.28760883982519564,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2013Q2,2013,2,2013-08-02,-0.727284304768669,-0.9814860485918024,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.7791280856719096,-1.0453702306402854,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.18327217072993995,0.19932746495461343,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2013Q3,2013,3,2013-11-05,-0.09932807734470095,-0.13404540907600124,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.13409709240722323,-0.17992049188810433,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.07963787404956324,-0.08661443516192864,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2013Q4,2013,4,2014-02-08,1.7880908766609132,2.4130676786916077,94,0.4520705998348341,0.3617540334004727,2.097576449304263,1.8223296480323017,2.4450526165069735,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.6971064002944511,0.7581754012128875,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2014Q1,2014,1,2014-05-06,0.08020452181725007,0.10823775335375431,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.023963466222976182,-0.032152215628121976,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.5724671468054511,0.6226173056610719,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2014Q2,2014,2,2014-08-01,0.957094277155452,1.2916196239294948,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.9211986888885785,1.2359889260551022,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.719959899673479,0.7830309484485666,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2014Q3,2014,3,2014-11-06,-0.713969596256363,-0.9635175587451097,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.6497014190287033,-0.8717161333898535,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.09191617828074236,-0.09996836252905086,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2014Q4,2014,4,2015-02-10,-0.1230159185609142,-0.1660126679904724,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.2028002262530596,-0.27210072796853774,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.13333777825178209,0.14501864203252024,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2015Q1,2015,1,2015-05-08,-0.32935466018911863,-0.44447130495567866,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.3618639925936598,-0.4855194573968172,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.25092288294549026,0.27290462025644047,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2015Q2,2015,2,2015-08-07,0.4380172313139048,0.5911138171944313,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.31790609193269914,0.42654034780307915,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.3142486989198344,0.3417780030186731,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2015Q3,2015,3,2015-11-06,-0.27460227510280855,-0.3705817658346163,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.2126714835826849,-0.28534517229181094,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.013813529578639572,0.015023643917237373,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2015Q4,2015,4,2016-02-06,-0.5197852314233905,-0.7014615186400714,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.47109386072609094,-0.6320751451486403,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.9170696723681252,-0.9974082385331522,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2016Q1,2016,1,2016-05-06,0.02654291543490231,0.035820243909422816,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.14123824738060886,-0.18950190854969004,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.6462470910831999,0.7028606355610971,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2016Q2,2016,2,2016-08-05,-1.5502422218568204,-2.092085725917585,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-1.2865909520758307,-1.7262423278597891,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-2.286091761360042,-2.4863615333993714,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2016Q3,2016,3,2016-11-08,0.3910566078797454,0.5277394305459236,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.1519278253992261,0.20384430852766167,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.244062677276097,0.26544343616230764,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2016Q4,2016,4,2017-02-17,0.626126477658467,0.8449713522570523,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.656172928980009,0.880399075225485,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.11349919874281494,0.12344213237437951,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2017Q1,2017,1,2017-05-12,-0.41566057898283804,-0.5609430267452423,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.35272722227789866,-0.47326048757151856,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.3856390634260148,-0.41942241745719416,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2017Q2,2017,2,2017-08-11,-1.0652091229100387,-1.437522968822292,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.8059930490254641,-1.0814154373957692,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-1.6982027638870911,-1.8469713680825302,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2017Q3,2017,3,2017-11-17,0.6264685167804488,0.8454329415201459,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.7262846695184964,0.9744692643576147,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.5921556099981093,-0.6440305482794929,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2017Q4,2017,4,2018-02-14,0.15679818814809465,0.21160257839027305,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.001851931162194509,-0.0024847695029237317,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,1.1575096576518678,1.2589116219953067,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2018Q1,2018,1,2018-05-11,-0.22796300334821862,-0.3076410502939834,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.028659838174019958,0.038453422733767506,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-1.202722092973629,-1.3080848275137316,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2018Q2,2018,2,2018-08-10,-0.2408240844352553,-0.3249973600259107,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.5039960951754472,-0.6762206676210367,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,1.1500711892411641,1.2508215172863089,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2018Q3,2018,3,2018-11-09,0.14540974939582008,0.19623363164233648,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.08165406728176364,0.10955673748231932,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.9402256568934073,1.0225927696901165,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2018Q4,2018,4,2019-02-21,0.1651829700550682,0.2229180246445369,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.17901914633655716,0.240193223343362,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.07134379985448103,0.07759377055765858,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2019Q1,2019,1,2019-05-17,0.8416987696397628,1.135890867026313,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.8064144473726995,1.0819808351725284,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.6153486913014313,0.6692554260242409,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2019Q2,2019,2,2019-08-09,-0.5257384044586253,-0.709495455630908,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.5823133635591556,-0.7813003617290868,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.7695803040650251,0.8369982768105145,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2019Q3,2019,3,2019-11-16,-0.15970143546521762,-0.21552057403335784,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.11305339974835697,-0.15168578920843998,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.3337757699752789,-0.3630157149744392,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2019Q4,2019,4,2020-02-19,0.46652308565723477,0.6295830900189942,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.6040592180073591,0.8104771675689032,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.7101113778802466,-0.7723196611059406,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2020Q1,2020,1,2020-05-10,-1.0888230597074635,-1.4693904921100012,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.997852021864089,-1.3388360879602514,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.8564071580537586,-0.9314314721321401,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2020Q2,2020,2,2020-08-06,0.5079290122899263,0.6854612920543437,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.558749344409825,0.7496840914573045,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.09429180838820782,-0.10255210628624524,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2020Q3,2020,3,2020-11-26,0.5200945725422813,0.7018789812340757,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.6000944707483453,0.8051575945323192,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.47686264323953254,-0.5186375074290775,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2020Q4,2020,4,2021-02-08,-0.8635188284193553,-1.1653375127619652,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.9029311743187836,-1.211479071680399,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.12753766737644234,-0.1387104208081388,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2021Q1,2021,1,2021-05-11,0.5952825262678909,0.8033467664179241,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.6237702953808184,0.8369238762410621,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.2534287119091619,-0.27562996875288304,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2021Q2,2021,2,2021-08-09,-0.3216630979006755,-0.43409137371217,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.39680756062894973,-0.5324038740263931,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.019861252164660392,0.021601168519140068,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2021Q3,2021,3,2021-11-19,-0.5985617209418096,-0.8077721112273261,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.6973447474110797,-0.9356400479495564,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,0.3726161192678873,0.405258617056149,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2021Q4,2021,4,2022-02-11,-0.6253464141755952,-0.8439186395552455,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.42128356029239855,-0.5652437650325884,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-1.233044728843959,-1.341063834171982,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2022Q1,2022,1,2022-05-09,-0.17145217209283814,-0.23137844967437646,94,0.4520705998348341,0.3617540334004727,2.097576449304263,-0.09702621550297119,-0.13018182651061905,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-0.5217703071568689,-0.5674792424836955,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
2022Q2,2022,2,2022-08-10,-0.12091915332580461,-0.1631830375255513,94,0.4520705998348341,0.3617540334004727,2.097576449304263,0.04232775348484469,0.05679191167236996,94,0.4444778280253835,0.3005569924600132,2.1921570065531646,-1.000831664009988,-1.0885080786617687,94,0.15865823722112182,0.22763212613149733,2.0186802399039276
