year,quarter,tone_all,tone_real,tone_guid,tone_all_z,tone_real_z,tone_guid_z,report_date,similarity_prev,surprise_prev,avg_sent_len,comm_shock_real,comm_shock_guid
2006,1,0.6230736930853011,0.6116434998905255,0.7464134522103217,0.6486819699938366,0.5959283969337738,0.9495460043991248,2006-05-31,0.9730066567211972,0.0269933432788026,59.80670611439842,0.28702152929626834,-0.24979126810598457
2006,2,0.6416249208747924,0.6380517716533589,0.6789728377369189,1.0167165037459869,1.0951000411482728,0.0568504493305601,2006-08-10,0.974343193761068,0.025656806238932,63.55093555093555,0.45873932805448314,-0.7426661866023723
2006,3,0.6768933296304739,0.6861283433123054,0.5039467097707199,1.7164002400391865,2.003847934184104,-2.25992924902031,2006-11-14,0.9791868014936896,0.0208131985063104,62.555299539170505,0.7998131943517139,-3.028316065747846
2006,4,0.7108180049992485,0.7029107827064007,0.7795624273819659,2.3894258868436893,2.3210711868647587,1.3883311937374485,2007-02-09,0.972443326189133,0.027556673810867,65.30947368421053,0.49695125692986475,2.2172944727721386
2007,1,0.6620673116314278,0.6561465309533469,0.7363047924412128,1.4222694858057208,1.4371288884942248,0.8157400520950752,2007-05-10,0.975287894356324,0.0247121056436759,58.44128787878788,-0.8114939264747333,1.351976785155236
2007,2,0.6145481036988347,0.602020174129818,0.7258378780369337,0.4795443069552819,0.4140273855413994,0.6771919674291486,2007-08-08,0.9809451151178324,0.0190548848821676,59.11635750421585,-1.3419108454331563,-0.1496024220681835
2007,3,0.5989873595234427,0.5811164543816412,0.7138079250595183,0.170837449791305,0.0189033028067644,0.5179543087204217,2007-11-08,0.981224641370978,0.018775358629022,57.76599326599327,-0.31480772350756175,0.1866694956170752
2007,4,0.6489528843295889,0.6634808536719115,0.5751846516496407,1.1620946773117575,1.5757629484397224,-1.316969364029561,2008-02-22,0.9769785271146912,0.0230214728853088,57.80990415335463,2.0131575342677763,-1.594307369339597
2008,1,0.5364327058000976,0.5289154453088556,0.6063574118790094,-1.0701732842874376,-0.967805095324419,-0.9043428671735722,2008-05-14,0.9734704560396342,0.0265295439603657,60.23260073260073,-0.9554929357065236,0.09649319642783766
2008,2,0.5359968460032987,0.5249215096754059,0.6295017346732135,-1.0788202298651892,-1.0432988434553296,-0.5979869087532017,2008-08-15,0.9821825996325364,0.0178174003674634,57.935763888888886,-0.2274565693983616,1.0596103907232846
2008,3,0.4476932044228469,0.4380953635673552,0.5477558005758453,-2.83066058924497,-2.6844948483586712,-1.6800386157765397,2008-11-17,0.9793476256261552,0.0206523743738447,56.76163873370577,-1.199011915080763,-0.3585402514502781
2008,4,0.4532605922039796,0.4314149945979651,0.5782917785022329,-2.720210165720588,-2.8107678128433475,-1.275841056525229,2009-02-23,0.9748272894190022,0.0251727105809977,59.38607594936709,-0.7670954165523644,-0.052422238418412315
2009,1,0.5299253621174584,0.515313617987625,0.7063902719931391,-1.1992713270359483,-1.2249081185451969,0.4197685793479693,2009-05-06,0.9717268550975914,0.0282731449024086,58.76470588235294,0.9839784017217001,1.1810979055582842
2009,2,0.5250603209928545,0.5041983187613949,0.7679536326877063,-1.295788019208362,-1.4350105531354913,1.2346683081871388,2009-08-05,0.9810539623806516,0.0189460376193483,60.06026365348399,-0.3634260894070059,0.8981784907484736
2009,3,0.6454493023405703,0.6299448484371949,0.7983795976602281,1.0925877326274112,0.9418622137101058,1.6374096518377637,2009-11-11,0.9824121928317848,0.0175878071682152,62.07740585774059,1.4492956942794009,-0.164593439211017
2009,4,0.60801695061418,0.5919086436061181,0.7956313498845489,0.3499739136826369,0.2228982816617578,1.601031742283818,2010-02-11,0.9751397542668364,0.0248602457331634,56.944186046511625,-0.238325217043231,-0.41636727928050865
2010,1,0.5830169563694975,0.5725384916391411,0.7316457060974484,-0.1459965595417936,-0.1432381581960238,0.7540688217506446,2010-05-10,0.9689728810472322,0.0310271189527677,57.12478336221837,-0.8186251563783574,-1.0235567772828507
2010,2,0.5708717785260938,0.5621524708731094,0.6889976369677155,-0.3869425991061419,-0.3395557025315986,0.1895463594088453,2010-08-05,0.980838078729574,0.019161921270426,58.34697217675941,-0.3135355986960462,-0.987645737501998
2010,3,0.5832681834950144,0.5715437213140475,0.7201333338524244,-0.1410125089412237,-0.1620414007274637,0.6016822574870483,2010-11-02,0.9829916685625212,0.0170083314374789,58.31400966183575,0.2415961126965019,0.08205102676779358
2010,4,0.62355542955354,0.6073279947098067,0.7283494666166862,0.6582390547588755,0.5143563108835487,0.710437274857216,2011-01-30,0.9819020854187296,0.0180979145812704,59.07754442649435,1.0824151791623808,0.250561921445685
2011,1,0.5566260277430861,0.5403827359212723,0.7202848547779657,-0.6695615344600347,-0.7510492863455976,0.6036879043481681,2011-05-03,0.9635808725304956,0.0364191274695043,63.38841567291312,-0.6047334125165816,0.2144856968401438
2011,2,0.5437062874545172,0.5336786741110661,0.6587168731487936,-0.9258739816607447,-0.8777700951425612,-0.2112729907157491,2011-08-12,0.9807331345058152,0.0192668654941846,59.756137479541735,-0.1477342569908126,-0.5269835307081417
2011,3,0.5090577944558008,0.4972947972632457,0.6528277601425846,-1.6132593186690471,-1.565501567770956,-0.2892257947491783,2011-11-16,0.9787332128160804,0.0212667871839197,58.93949579831933,-0.1255388454255505,0.06329578952206794
2011,4,0.5038956395204538,0.4979300986554159,0.5776032110973676,-1.7156703992910534,-1.553493040921894,-1.2849554613462408,2012-02-15,0.971765381579748,0.0282346184202519,61.4559068219634,0.07734069750871307,-0.6516431318240947
2012,1,0.532384348192504,0.511274345833394,0.7249668258545602,-1.1504879363136868,-1.301258821868956,0.6656620545197066,2012-05-10,0.9716696922591822,0.0283303077408177,58.37781629116118,0.45418615578512966,1.686602244433904
2012,2,0.4849239653939704,0.4600523272706322,0.7022235405768202,-2.092046093712383,-2.2694622490218146,0.3646145354004707,2012-08-02,0.9817543683087472,0.0182456316912528,60.726126126126125,-0.79240202838142,1.0128517739450131
2012,3,0.5794645709541308,0.5747458386693176,0.6305212542758091,-0.2164717067874652,-0.1015146763907532,-0.5844917675145153,2012-11-02,0.979674044681598,0.0203259553184018,58.81049069373943,1.645327717610698,-1.2437763686058991
2012,4,0.5684004963512507,0.5589892537094739,0.6628374483773549,-0.4359699299819785,-0.399347131776191,-0.1567299053719309,2013-02-06,0.9686974357953984,0.0313025642046016,58.4390625,0.4981983031934112,-0.06504716640866093
2013,1,0.5823433356103781,0.5731699366813215,0.6511438275783024,-0.1593604028852893,-0.1313025244382731,-0.311515614124457,2013-05-09,0.9683031696228284,0.0316968303771715,57.96638655462185,0.11693722940113085,-0.0350944192159096
2013,2,0.5358101332814581,0.5180045015634758,0.679826272176904,-1.0825243905982656,-1.174044783336808,0.0681471603268334,2013-08-02,0.9795942932690714,0.0204057067309285,58.27669902912621,-1.0185494490114284,0.3626213693967816
2013,3,0.5510148641840782,0.5432775500285028,0.6141650017773773,-0.7808804179150888,-0.6963312369942865,-0.8009956356500513,2013-11-05,0.9843238833647576,0.0156761166352424,58.9454253611557,0.0583100562864452,-0.6190808064986093
2013,4,0.6333640418169001,0.624596116530124,0.7093115636671428,0.8528303821936153,0.8407599786038792,0.4584370302926202,2014-02-08,0.980325119617465,0.0196748803825349,58.3469387755102,1.737667105930944,0.6723506603485891
2014,1,0.5816721067078308,0.5627209041916263,0.6801826028062145,-0.1726767946084245,-0.3288111223190548,0.0728638250755765,2014-05-06,0.9776582871241092,0.0223417128758909,54.66514459665144,-0.6050141316250786,0.32263731169067694
2014,2,0.6081140225393444,0.5890042513297044,0.7286179915789569,0.3518997064724025,0.1679991848529416,0.7139916766389279,2014-08-01,0.9842229412900564,0.0157770587099436,57.58454106280193,-0.04618449654565282,0.31128410064990136
2014,3,0.5388558070854589,0.5188087300225364,0.6925500645678646,-1.0221018055739186,-1.1588431811328217,0.2365690081957514,2014-11-06,0.985820201549905,0.0141797984500949,59.73692307692308,-1.216871959188207,-0.05767892333304686
2014,4,0.557299940294924,0.5413885624920624,0.6754419204811711,-0.6561919022922985,-0.732037057614957,0.0101125279143194,2015-02-10,0.980316192568777,0.019683807431223,60.474777448071215,-0.2849220957518799,-0.4425624046143741
2015,1,0.5566640381077723,0.5425547482885755,0.6862129719022161,-0.6688074535440018,-0.7099937036714266,0.1526864027531057,2015-05-08,0.9778111579528096,0.0221888420471905,58.82738095238095,-0.06877996707607237,0.024216090604170903
2015,2,0.5971310272591258,0.585393542128141,0.662884898043929,0.1340100016493572,0.0997492188910863,-0.1561018252933175,2015-08-07,0.9857335089353408,0.0142664910646591,60.013910355486864,0.6871921625618584,-0.29660109645676264
2015,3,0.5677350984949479,0.5479627152459525,0.7283518555724023,-0.4491706406078709,-0.6077718020560853,0.7104688969022657,2015-11-06,0.9866385780371028,0.0133614219628972,58.67867867867868,-0.45552377556938667,0.690843354758484
2015,4,0.5626095517371699,0.5532685872128092,0.6240883488617885,-0.5508554580565707,-0.5074797095831882,-0.6696426237769149,2016-02-06,0.9816903010338496,0.0183096989661503,61.48586810228802,-0.3096029660233038,-0.987362757015784
2016,1,0.5899054838456778,0.5727910829457554,0.7270617389450551,-0.0093362787936365,-0.1384636534889632,0.6933919264780545,2016-05-06,0.9778622532159496,0.0221377467840504,58.3234375,0.4180799085015358,0.5732964718555462
2016,2,0.516522145405801,0.5152548164401354,0.5229409319263477,-1.4651753776588508,-1.2260195909431768,-2.0085071968532,2016-08-05,0.98067535138278,0.01932464861722,62.58015267175573,-0.9204587363729939,-1.8470316719076862
2016,3,0.5912886737520409,0.578278591107302,0.6637534351496186,0.0181045816203245,-0.034738256528501,-0.1446052038625182,2016-11-08,0.977483771494905,0.022516228505095,65.52700490998363,0.6902657390964614,0.41762880664138113
2016,4,0.6336572238419589,0.6278204626095513,0.6857651212211341,0.8586467686409935,0.9017068723816632,0.1467583086000786,2017-02-17,0.9707197245859585,0.0292802754140416,62.83795620437956,1.4460347272501455,1.1683291136674725
2017,1,0.5932268952362079,0.5859849491927268,0.6482044856226347,0.0565566155411135,0.1109280510191643,-0.350422992402956,2017-05-12,0.9710662758933788,0.028933724106621,62.56393442622951,-0.5239387776372992,-0.3327172412160584
2017,2,0.5527093011642811,0.5569098501974707,0.5338424283880898,-0.7472647817395346,-0.4386522131307716,-1.864206651684964,2017-08-11,0.9832041077279006,0.0167958922720994,62.7391975308642,-0.9898191448550847,-1.6488090619902365
2017,3,0.6223619756258654,0.6287674999378214,0.5867757294483319,0.6345623329369791,0.9196078613040224,-1.1635409928597478,2017-11-17,0.982716059352736,0.0172839406472641,61.26694915254237,1.0565269403861484,-0.12744384324559133
2017,4,0.6201750646134623,0.6065395779351259,0.7359881592580335,0.5911765913601793,0.4994535826293819,0.8115488531058836,2018-02-14,0.9768776240694008,0.0231223759305992,59.46648426812585,0.10422354536089651,2.414682837426527
2018,1,0.6000319089825348,0.6017667484480237,0.5898114416967196,0.1915600821432063,0.4092371093959726,-1.1233579836780674,2018-05-11,0.9730595439968412,0.0269404560031588,59.00788643533123,-0.22362093693509008,-0.7856657888954774
2018,2,0.5894577309732697,0.5688916941077424,0.7331660873422624,-0.0182191689992235,-0.2121702691729942,0.7741937507693497,2018-08-10,0.9833044836131322,0.0166955163868678,60.70015455950541,-0.6795508170824015,1.0615687863450454
2018,3,0.6079596516709699,0.5932583769485003,0.7513573313409607,0.348837170061776,0.2484110686331595,1.014986969894156,2018-11-09,0.9854410040898872,0.0145589959101128,59.69664634146341,0.2855291528649168,1.36754856443065
2018,4,0.6125353086682801,0.6013055640867797,0.6962236432875561,0.4396128216102286,0.4005197590916574,0.285195305863256,2019-02-21,0.979682242483708,0.020317757516292,59.07464788732394,0.40461579498309364,-0.5015472029995134
2019,1,0.6509111315847279,0.6416414103325513,0.7200334974651564,1.200943998968235,1.1629517301084809,0.6003607467053907,2019-05-17,0.97780511755652,0.02219488244348,57.21021897810219,0.8212943590480627,-0.12076195921535887
2019,2,0.5966308065954199,0.5810103550043638,0.7418521924810193,0.1240862121929803,0.0168978023680645,0.8891696819463191,2019-08-09,0.9845264155510232,0.0154735844489767,58.46737481031867,-0.6805782976382289,0.5964096968888128
2019,3,0.5904667423000634,0.5825324084774203,0.659363207660014,0.0017984286186279,0.0456678007061329,-0.2027176127768153,2019-11-16,0.9761855456589844,0.0238144543410154,59.1566265060241,-0.23663446817327013,-0.7852374869370355
2019,4,0.6182569912563711,0.6191859268569655,0.611680127204163,0.5531242725762254,0.7384960630051445,-0.8338873360553931,2020-02-19,0.9682068310683346,0.0317931689316653,55.521452145214525,1.1703383620174694,-1.0478684321766776
2020,1,0.5379042080706231,0.5319329236198175,0.5860363797043895,-1.0409804104683331,-0.9107684356220492,-1.173327591561614,2020-05-10,0.967394301195762,0.032605698804238,55.80100334448161,-0.478220191949855,-1.0896263740290548
2020,2,0.5724115843244063,0.5590218497916709,0.6755325249048756,-0.3563946636551088,-0.3987309975553932,0.0113118373651907,2020-08-06,0.9803426807364426,0.0196573192635574,58.82332761578044,0.09388469977928399,0.9208084257967311
2020,3,0.6115171426252298,0.6046292993738658,0.6610177761250331,0.4194136051924049,0.4633453170489757,-0.1808164790784906,2020-11-26,0.9820579046549174,0.0179420953450826,59.84201954397394,1.1809160226479487,0.303056842226904
2020,4,0.5670104076454899,0.5554328887057054,0.6579095766186632,-0.4635476544595244,-0.466569878584503,-0.2219589850486424,2021-02-08,0.973413651104584,0.0265863488954158,60.71603053435115,-0.9120049882019504,-0.1832561553738123
2021,1,0.640493176616935,0.6376994187062536,0.6594199027442275,0.9942640291715984,1.0884398325011495,-0.2019671532789773,2021-05-11,0.9599976220354086,0.0400023779645913,58.58876811594203,0.5476600818249291,0.5439437098616123
2021,2,0.6273138868248648,0.6253387773924055,0.6410314276776985,0.7328024251824193,0.8547978242852668,-0.4453710736696104,2021-08-09,0.9830927937416832,0.0169072062583168,60.91896551724138,0.24109591650308299,-0.19195795441518954
2021,3,0.599341180446269,0.5856933820181266,0.6948757694432667,0.1778568406284929,0.1054168207784562,0.2673538167400375,2021-11-19,0.9829937941795504,0.0170062058204496,61.255208333333336,-0.9914090890943369,0.5562986495501461
2021,4,0.5890825977228068,0.5888747776588503,0.5909010232824263,-0.0256613713426851,0.165551861311927,-1.108935448444072,2022-02-11,0.9753545030018328,0.0246454969981673,60.199095022624434,-0.19985103188988357,-1.061525147649781
2022,1,0.5987927825930532,0.5957240789563827,0.6217393575478588,0.1669772724128899,0.2950180006002064,-0.7007356694321666,2022-05-09,0.9632785529432992,0.0367214470567006,59.57922535211268,0.06227640391023112,-0.4551122357481021
2022,2,0.6058721263770916,0.6075349977989621,0.5931738355191721,0.3074231242128266,0.5182691028034134,-1.0788507673199317,2022-08-10,0.9805581998912112,0.0194418001087888,63.86842105263158,0.48812334931697904,-0.5681930837643077
2022,3,0.637505985114517,0.6252284835269918,0.7274206290937454,0.9350016642059992,0.8527130392361056,0.6981424709829546,2022-11-16,0.978119165711632,0.021880834288368,61.85335689045937,0.6507764499547126,1.332376629048702
2022,4,0.5913004387146955,0.5678287612959458,0.7600588282570979,0.0183379846378685,-0.2322619254585366,1.1301666384089195,2023-02-24,0.9720739811540778,0.0279260188459221,61.8531684698609,-0.8651556237681777,1.1404417686038082
2023,1,0.5806823991296298,0.563837329838827,0.7131801829543034,-0.1923114285651315,-0.3077083394121976,0.5096450340877637,2023-05-15,0.9615477990703544,0.0384522009296455,54.215488215488215,-0.6012693787189558,-0.595597795678802
2023,2,0.6414169035390274,0.6256157841497507,0.7615518847780871,1.0125896845376097,0.8600338321453926,1.1499298764837864,2023-08-17,0.979724989412575,0.0202750105874249,54.51111111111111,0.8111424836812469,0.052567639944094746
2023,3,0.6680981526666054,0.6585705991390068,0.7373130268229836,1.5419142766358045,1.482948854025893,0.8290858135194322,2023-11-27,0.9708100578874967,0.0291899421125031,58.781138790035584,0.7895557616233843,-0.38284358029382676
2023,4,0.6540903880484801,0.6474126886687449,0.7100513898927397,1.2640167068015329,1.2720409776809691,0.4682299360701031,2024-02-08,0.9629056033138852,0.0370943966861146,55.030030030030034,-0.3185479479157009,-0.8733870879074006
2024,1,0.6616499075072065,0.6497629657754485,0.7563958254279842,1.413988679058739,1.3164661372767603,1.0816803313180643,2024-05-10,0.968328919306952,0.0316710806930481,51.062295081967214,-0.32347789536550625,0.16892468957889134
2024,2,0.6178178208927243,0.604426927898506,0.7336096603133174,0.5444116492471065,0.4595200723300236,0.7800652218806565,2024-08-09,0.9765896042194052,0.0234103957805947,52.85060975609756,-1.035586641160518,-0.03971033753992814
2024,3,0.6924925395766169,0.6818089507148755,0.7921476553525341,2.025870212839736,1.922202367816465,1.554918896957168,2024-11-08,0.981316297015302,0.018683702984698,53.97936507936508,0.9609363993047164,0.35378168125174014
2024,4,0.7068843198715697,0.6956173622830734,0.8033576442230697,2.311386201906333,2.183210265962553,1.70330288359836,2025-02-13,0.9654524218028796,0.0345475781971204,58.20588235294117,0.6313579826390288,0.26211385012625954
