date,SH,SZ,HS300,CSI500,usdcny_mid,usdcny_chg,fx_ret,shibor_1w,ib_7d,short_rate,short_rate_chg,ib_minus_shibor,S_gdp,D_gdp,GDPForecastAvailEvent,S_policy,D_policy,D_report,ToneAllEvent_raw,ToneAllEvent_z,ReadabilityEvent,SimilarityEvent,PolicySurpriseEvent
2009-08-12,-4.768012203243041,-4.240635970925202,-4.573274038158067,-4.743600757829329,6.8351,-0.0001000000000006,-1.4630256834529876e-05,1.4738,1.6287,1.4738,-0.0694999999999999,0.1549,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-13,0.8904185943971904,1.6637798797038836,1.2699381869143198,0.2119688987527669,6.8343,-0.0007999999999999,-0.0001170497609132,1.4442,1.57,1.4442,-0.0296,0.1258000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-14,-3.025347376263076,-2.396384472864447,-2.840456950163224,-4.560715863795298,6.8328,-0.0015,-0.0002195052360812,1.4086,1.5342,1.4086,-0.0355999999999998,0.1255999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-17,-5.961613632780924,-6.879003086042132,-6.299646208596886,-7.224932855583393,6.8333,0.0005000000000006,7.317376577420185e-05,1.4067,1.4957,1.4067,-0.0019,0.0889999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-18,1.3923923088981298,0.891564255873183,1.0050367697896478,1.966189823180463,6.8339,0.0005999999999994,8.780145170704173e-05,1.295,1.458,1.295,-0.1117000000000001,0.163,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-19,-4.3999330742078255,-4.903426316661213,-5.090195140676836,-5.314252867924442,6.8329,-0.0009999999999994,-0.000146340035968,1.2729,1.4044,1.2729,-0.0221,0.1315000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-20,4.423977893867289,3.836454643986768,4.216271289969856,3.830800578832824,6.8318,-0.0011000000000001,-0.0001609987782206,1.2675,1.3601,1.2675,-0.0053999999999998,0.0926,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-21,1.6753480478875329,2.070304785751086,1.8661507749111463,2.7386879693588395,6.8313,-0.0005000000000006,-7.318983250125003e-05,1.254,1.3288,1.254,-0.0135,0.0747999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-24,1.097051746936938,1.5335862994692544,0.8076870132039905,2.104547961540769,6.8309,-0.0003999999999999,-5.855572310665632e-05,1.2736,1.2994,1.2736,0.0196,0.0258,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-25,-2.627566242261133,-3.2626230757092283,-3.77902282389148,-1.5903074596675042,6.8311,0.0002000000000004,2.9278290149917e-05,1.3467,1.2795,1.3467,0.0730999999999999,-0.0671999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-26,1.760932064464919,2.5915178155701355,1.991718471676181,3.0845372414053176,6.8313,0.0001999999999995,2.9277432956717808e-05,1.3704,1.2939,1.3704,0.0237,-0.0765,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-27,-0.7169459184515276,-0.8143931215854845,-0.5084791534226331,0.9520282629463734,6.832,0.0007000000000001,0.0001024642656769,1.3611,1.3161,1.3611,-0.0093,-0.0449999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-28,-2.9521231673908654,-3.835174923937264,-3.5315160269409547,-2.740042831873136,6.8309,-0.0011000000000001,-0.0001610199887837,1.3875,1.333,1.3875,0.0263999999999999,-0.0544999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-08-31,-6.982743396027273,-7.855030972670598,-7.371318176613226,-7.446374429903425,6.8312,0.0003000000000001,4.391711377429706e-05,1.465,1.3587,1.465,0.0775000000000001,-0.1063,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.5968471245388688,0.2753857161549582,0.4733907680295546,-1.0034928696260348,6.8308,-0.0003999999999999,-5.855658031241826e-05,1.3246,1.3995,1.3246,-0.1404,0.0748999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-02,1.1577011841167046,1.1677054627998409,1.647222852103862,0.6082650383147776,6.8316,0.0007999999999999,0.0001171097319524,1.5725,1.3959,1.5725,0.2479,-0.1766000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-03,4.678919382946881,6.009123652908525,5.420575751042178,4.853242482212492,6.8307,-0.0008999999999996,-0.0001317494128076,1.6854,1.4399,1.6854,0.1129,-0.2455,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-04,0.5814306074507379,1.0088321636826798,0.8216586990962391,1.7818732130678878,6.831,0.0003000000000001,4.391839962054198e-05,1.7513,1.5096,1.7513,0.0659,-0.2417,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-07,0.6794703933988728,0.9999595309575752,0.8758660504284428,1.0886171549800867,6.8305,-0.0005000000000006,-7.319840430751063e-05,1.7258,1.5799,1.7258,-0.0255,-0.1458999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-08,1.6987124698070504,2.444135131668737,2.1278280101843796,1.841609562085445,6.83,-0.0004999999999997,-7.320376270599775e-05,1.7096,1.6273,1.7096,-0.0161999999999999,-0.0823,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-09,0.5370337270414905,1.0336104195468745,0.7521383645139833,0.5717298698490717,6.8292,-0.0007999999999999,-0.0001171371677572,1.6583,1.6848,1.6583,-0.0512999999999999,0.0264999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-10,-0.7283115206323949,-1.3386879418512572,-1.0066428499338067,-0.8819960749336997,6.8288,-0.0003999999999999,-5.8573729699015075e-05,1.564,1.6997,1.564,-0.0943,0.1356999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-11,2.1949696621132273,1.744926540778669,2.350351276985719,1.6651592609162202,6.8282,-0.0006000000000003,-8.786702795434361e-05,1.3825,1.6635,1.3825,-0.1815,0.2809999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-14,1.2282981904111017,2.359459358446842,1.6921426732191258,2.568719787952,6.828,-0.0001999999999995,-2.9290725093961987e-05,1.4425,1.5995,1.4425,0.0599999999999998,0.157,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-15,0.230675280945074,0.4284690702610721,0.280471922162915,1.0285255722997195,6.8284,0.0003999999999999,5.858059226652864e-05,1.4517,1.5475,1.4517,0.0092,0.0958000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-16,-1.1277268206993716,-1.1592682646784065,-1.353497635121942,0.1548383307842889,6.8281,-0.0003000000000001,-4.393512247629874e-05,1.4529,1.5043,1.4529,0.0012,0.0513999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-17,1.9984262346112935,1.443229702844564,1.8807730664932825,2.2906385122573365,6.8272,-0.0008999999999996,-0.0001318169503859,1.4654,1.4739,1.4654,0.0124999999999999,0.0084999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-18,-3.2408990893935083,-4.059367183130271,-3.6940972843717264,-3.389736241616726,6.8271,-0.0001000000000006,-1.464740045299389e-05,1.5158,1.4624,1.5158,0.0504,-0.0534000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-21,0.1463822929726838,0.5645529782425823,0.278077482184335,1.712647540208858,6.828,0.0009000000000005,0.0001318188810487,1.6213,1.4846,1.6213,0.1054999999999999,-0.1367,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-22,-2.3689159372549473,-1.9427511176111432,-2.447268103315127,-2.5593308027539483,6.8289,0.0008999999999996,0.0001318015071213,1.5921,1.5199,1.5921,-0.0291999999999998,-0.0722,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-23,-1.910421203281608,-3.017355285686917,-2.2924232382051617,-3.0805115485528147,6.8271,-0.0018000000000002,-0.00026362038817,1.5617,1.5463,1.5617,-0.0303999999999999,-0.0154,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-24,0.3802492876637292,0.1181434957311668,0.6793707940657141,-0.75484908377743,6.828,0.0009000000000005,0.0001318188810487,1.7775,1.5635,1.7775,0.2158,-0.2140000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-25,-0.5168315151916761,-0.80245259568017,-0.7297091078145707,-0.8967786417801977,6.8287,0.0007000000000001,0.0001025137845325,1.6275,1.6281,1.6275,-0.1500000000000001,0.0006000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-28,-2.688666999911659,-2.647582181460607,-2.848396150642342,-2.93072512422958,6.8279,-0.0008000000000008,-0.0001171594688159,1.5717,1.637,1.5717,-0.0307999999999999,0.0652999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-29,-0.325838851409029,-0.1573389733046614,-0.0117747391610772,-1.8391140580718457,6.8288,0.0009000000000005,0.0001318034373316,1.6603,1.6305,1.6603,0.0886,-0.0298,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.8995411191601679,1.2351494533578211,1.0881638550675938,0.8430968821518434,6.829,0.0001999999999995,2.9287293709728355e-05,1.7983,1.6467,1.7983,0.1379999999999999,-0.1515999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-09,4.649810115663396,5.167856483894355,5.153105153845989,5.041012430873692,6.827,-0.0019999999999997,-0.0002929115428089,1.6983,1.6757,1.6983,-0.1,-0.0225999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-12,-0.5938497008402279,-0.4870657984145713,-0.3825610254668409,0.5971332017719206,6.8275,0.0004999999999997,7.323592957980614e-05,1.5857,1.6951,1.5857,-0.0950999999999999,0.1093999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-13,1.430734769806727,1.10938234893357,1.4768423500987116,1.687252542982645,6.827,-0.0004999999999997,-7.323592957976917e-05,1.5767,1.6846,1.5767,-0.0090000000000001,0.1079000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-14,1.1627565517668803,0.8470203226413108,0.8988656705547637,0.9132607787237637,6.8269,-9.999999999976694e-05,-1.4647829558035738e-05,1.5528,1.6624,1.5528,-0.0239,0.1096000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-15,0.3112440163000439,0.285749143095943,0.3785352994715257,0.3176944831441207,6.8267,-0.0002000000000004,-2.929630280877118e-05,1.5224,1.6101,1.5224,-0.0303999999999999,0.0877000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-16,-0.1061040120227335,0.1929000267507352,0.0638755836479021,0.3368685222500823,6.827,0.0003000000000001,4.394413236685229e-05,1.5223,1.5769,1.5223,-9.9999999999989e-05,0.0545999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-19,2.0496486368564217,3.6705724093511383,2.6619051562840306,2.4261397183064575,6.8275,0.0004999999999997,7.323592957980614e-05,1.5271,1.5515,1.5271,0.0047999999999999,0.0244000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-20,1.5085084969620637,1.5340027215913992,1.4436496106900727,1.502502200094167,6.8273,-0.0001999999999995,-2.929372821486223e-05,1.5098,1.5449,1.5098,-0.0172999999999998,0.0350999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-21,-0.4503633908644406,0.1299225692986071,-0.2454476351035329,-0.671706103895359,6.8278,0.0004999999999997,7.323271162021402e-05,1.5329,1.5301,1.5329,0.0230999999999999,-0.0027999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-22,-0.6265946669017498,-0.5374972454366219,-0.6542014008808722,0.4111381984893135,6.8272,-0.0005999999999994,-8.787989752994234e-05,1.5125,1.5291,1.5125,-0.0203999999999999,0.0165999999999999,-0.0999999999999996,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-23,1.832738991662617,1.7161638711481204,1.9504890916517896,1.3567589736261276,6.8275,0.0002999999999993,4.394091412449139e-05,1.4442,1.5172,1.4442,-0.0683,0.0730000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-26,0.0553284173782017,-0.217861868264995,0.0290004088453576,0.0820962464700353,6.828,0.0005000000000006,7.323056647115761e-05,1.4733,1.4934,1.4733,0.0291000000000001,0.0201,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-27,-2.874429469211884,-3.1936647168576333,-2.9581765155735997,-2.6860415052898894,6.8284,0.0003999999999999,5.858059226652864e-05,1.4376,1.4819,1.4376,-0.0357,0.0443,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-28,0.3261308833849999,0.7454952259813342,0.4397927032032562,1.0043980757913582,6.8283,-0.0001000000000006,-1.464482634933317e-05,1.4687,1.4653,1.4687,0.0310999999999999,-0.0033999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-29,-2.365342759303538,-2.5279814650300887,-2.5024190715637036,-1.807778315767162,6.8285,0.0002000000000004,2.928943823076176e-05,1.4525,1.4561,1.4525,-0.0161999999999999,0.0036,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-10-30,1.187995813097493,0.8493202633925417,1.0209329080272236,1.319381311540599,6.8281,-0.0003999999999999,-5.8579734357678585e-05,1.3683,1.4386,1.3683,-0.0841999999999998,0.0703,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-02,2.661334506796839,3.346517688178427,3.3699318266134566,3.291892495492298,6.8282,9.999999999976694e-05,1.4645255303531525e-05,1.34,1.4173,1.34,-0.0282999999999999,0.0772999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-03,1.2140587957561555,1.1277313989523754,1.248656061197163,2.433135929034549,6.8279,-0.0003000000000001,-4.3936409377247285e-05,1.4658,1.39,1.4658,0.1257999999999999,-0.0758,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-04,0.4584511383136528,0.5532936944611198,0.5359032293382521,0.7440406269521558,6.828,0.0001000000000006,1.4645684283428778e-05,1.4038,1.4054,1.4038,-0.062,0.0016,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-05,0.8437901673555946,-0.2284683594399834,0.3015233102823296,1.0305526775378409,6.8277,-0.0003000000000001,-4.3937696353695975e-05,1.4463,1.3838,1.4463,0.0424999999999999,-0.0625,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-06,0.2845348322387469,0.6605171394020871,0.5383368357241313,0.4681470829864975,6.8276,-9.999999999976694e-05,-1.4646327799637628e-05,1.4405,1.3968,1.4405,-0.0058,-0.0436999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-09,0.3643749802126012,0.3773516879972767,0.3659653795547211,0.746278397945462,6.8273,-0.0003000000000001,-4.394027053264965e-05,1.4558,1.4156,1.4558,0.0153,-0.0402,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-10,0.0950552462117359,0.8797286284952753,0.2282998375722467,0.1574358857825213,6.8268,-0.0004999999999997,-7.32380750431567e-05,1.4807,1.44,1.4807,0.0248999999999999,-0.0406999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-11,-0.1076521240922296,-0.3394725179676814,-0.2317325969676068,0.400367020452639,6.8267,-0.0001000000000006,-1.4648258688613271e-05,1.4592,1.4437,1.4592,-0.0214999999999998,-0.0155,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-12,-0.0705718554716064,0.5581438148241337,0.1235051603173044,0.325694468201848,6.8268,0.0001000000000006,1.4648258688602362e-05,1.4651,1.4615,1.4651,0.0059,-0.0036,0.0,0,0,0.0,0,1,0.6518207282341277,1.1356937664483024,17.919485791610285,0.3124378027823738,0.6875621972176262
2009-11-13,0.4622213681710302,0.6361981595407824,0.5337175766205361,1.267902639603346,6.8273,0.0004999999999997,7.323807504302115e-05,1.4708,1.4658,1.4708,0.0057,-0.0050000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-16,2.70491679454035,3.228872014337946,2.9977666498796403,2.269796864568807,6.8272,-9.999999999976694e-05,-1.4647185909688023e-05,1.3567,1.4728,1.3567,-0.1141,0.1161,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-17,0.2390995872184154,-0.2089822161230957,0.0703045871682563,0.5159668322732531,6.8271,-0.0001000000000006,-1.464740045299389e-05,1.4196,1.4465,1.4196,0.0628999999999999,0.0268999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-18,0.6176645632275634,-0.2103727770242813,0.0518007665972892,0.437327929443598,6.8275,0.0003999999999999,5.858831457742575e-05,1.4058,1.4375,1.4058,-0.0138,0.0317,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-19,0.5247723340254093,0.4184060613708081,0.3357779597311162,1.5616803854372732,6.8274,-9.999999999976694e-05,-1.4646756842061516e-05,1.3908,1.4234,1.3908,-0.0149999999999999,0.0325999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-20,-0.3698925315129308,-0.0321230021707477,-0.3142940257749337,0.715685630104214,6.8278,0.0003999999999999,5.858574024762382e-05,1.4384,1.4102,1.4384,0.0475999999999998,-0.0282,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-23,0.9119953206697452,1.1579882578955318,0.94566333279068,1.8253996276080904,6.8279,9.999999999976694e-05,1.4645898782481032e-05,1.4608,1.409,1.4608,0.0224000000000001,-0.0518,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-24,-3.509249650303848,-2.939869564820277,-3.256086771110437,-5.453415113507484,6.8276,-0.0002999999999993,-4.3938339870010816e-05,1.4025,1.43,1.4025,-0.0583,0.0274999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-25,2.0462202795376316,2.649944206662574,2.272410259960347,3.712047520572529,6.8275,-0.0001000000000006,-1.4646542317851905e-05,1.4296,1.4222,1.4296,0.0270999999999999,-0.0074,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-26,-3.6898546797170377,-3.8908424565982367,-4.044174798439023,-4.155797549981945,6.8268,-0.0006999999999992,-0.0001025318032579,1.4217,1.4266,1.4217,-0.0079,0.0049000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-27,-2.384252715039891,-3.143719703965303,-3.007092927102744,-2.6470016540391748,6.8269,9.999999999976694e-05,1.464804412005167e-05,1.4533,1.4323,1.4533,0.0316,-0.0210000000000001,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-11-30,3.148281890779656,4.633244198110148,3.7473670352852,4.408491895681366,6.8272,0.0003000000000001,4.394284501346791e-05,1.469,1.4372,1.469,0.0157,-0.0318,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-01,1.245922447018967,1.4384320415245269,1.3901955952545837,2.686649204447533,6.827,-0.0002000000000004,-2.929501545524836e-05,1.4517,1.4372,1.4517,-0.0173,-0.0144999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-02,1.057332478184225,0.8611298045190474,1.0198239867576244,1.449896898388397,6.8268,-0.0001999999999995,-2.9295873678236135e-05,1.4675,1.4469,1.4675,0.0158,-0.0205999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-03,-0.1567096204323492,-0.29506188602419,-0.1794605814542863,0.6633897894603762,6.827,0.0001999999999995,2.9295873678271747e-05,1.4882,1.4555,1.4882,0.0206999999999999,-0.0326999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-04,1.5926385798942713,0.9049874803843366,1.4544715700670132,-2.5386934416506355,6.8272,0.0002000000000004,2.929501545527491e-05,1.4963,1.4679,1.4963,0.0080999999999999,-0.0283999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-07,0.4469892867681259,1.192649564709496,0.6930796637952505,1.6542107881986394,6.8278,0.0005999999999994,8.787989752988593e-05,1.4892,1.477,1.4892,-0.0070999999999998,-0.0121999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-08,-1.06328771296505,-0.8665686889340157,-1.228890321938873,-0.2071452723658511,6.8277,-9.999999999976694e-05,-1.4646113287862784e-05,1.4575,1.4865,1.4575,-0.0317,0.0289999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-09,-1.7469229772473442,-1.1414998805976535,-1.937512722814832,-1.6232049980593313,6.8279,0.0001999999999995,2.9292012070230063e-05,1.4767,1.4758,1.4767,0.0191999999999998,-0.0008999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-10,0.4524302317073463,0.6991823633610095,0.6382773656219624,0.8502814459590089,6.8276,-0.0002999999999993,-4.3938339870010816e-05,1.4567,1.476,1.4567,-0.0199999999999997,0.0192999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-11,-0.213486648963596,0.0509647449620624,-0.0620782821455982,-0.0396855148671739,6.8277,9.999999999976694e-05,1.4646327799680956e-05,1.4858,1.4703,1.4858,0.0290999999999999,-0.0155,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-14,1.6970829668486869,0.4642608309831795,1.0498484660386098,-0.4679314710008935,6.8279,0.0001999999999995,2.9292012070230063e-05,1.4754,1.4689,1.4754,-0.0103999999999999,-0.0064999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-15,-0.8647900447301309,-0.8254663623014235,-0.8173928827355045,0.2190974066911433,6.8278,-9.999999999976694e-05,-1.4645898782416352e-05,1.4525,1.4662,1.4525,-0.0229000000000001,0.0137,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-16,-0.5896180287435289,-1.1703681068346417,-0.6332554763203445,-0.386510078017269,6.828,0.0002000000000004,2.9291583065752446e-05,1.4508,1.4693,1.4508,-0.0016999999999998,0.0184999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-17,-2.366494295018787,-2.019901846417466,-2.288737530001231,-3.181656651570522,6.8281,9.999999999976694e-05,1.4645469790371596e-05,1.4551,1.459,1.4551,0.0042999999999999,0.0039,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-18,-2.071909831209645,-3.6249501859030935,-2.5732332257305313,-3.768939886568186,6.8284,0.0003000000000001,4.393512247623533e-05,1.4558,1.4591,1.4558,0.0006999999999999,0.0033,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-21,0.2911723660662851,0.7419578496628733,0.1437755463952116,1.2508629537344818,6.8283,-0.0001000000000006,-1.464482634933317e-05,1.4454,1.4554,1.4454,-0.0103999999999999,0.01,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-22,-2.3472404216344267,-2.8346324307628525,-2.7180970750385134,-2.849400643643468,6.8285,0.0002000000000004,2.928943823076176e-05,1.447,1.449,1.447,0.0016,0.002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-23,0.7596006675180232,1.3022555680668595,0.9316510276154648,1.757565018355044,6.8287,0.0002000000000004,2.928858038455807e-05,1.4086,1.447,1.4086,-0.0383999999999999,0.0383999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-24,2.5576332430826145,3.768029013528208,3.0212030245410193,3.1591774286495102,6.8285,-0.0002000000000004,-2.9288580384684693e-05,1.39,1.4379,1.39,-0.0186000000000001,0.0479,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-25,-0.3831763166766412,-0.115584562740836,-0.4091153209076907,0.7083681611245245,6.8283,-0.0002000000000004,-2.9289438230735192e-05,1.4358,1.4227,1.4358,0.0458,-0.0130999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-28,1.4988890665797303,1.3010613402463118,1.5543806488093015,1.609845043617478,6.8282,-9.999999999976694e-05,-1.4645040823248578e-05,1.5367,1.4269,1.5367,0.1008999999999999,-0.1097999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-29,0.717753899654432,0.2967225887260486,0.6393332156351189,0.3678682068950262,6.8282,0.0,0.0,1.5788,1.449,1.5788,0.0421,-0.1297999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-30,1.5705350027960523,1.0349114007238065,1.6465894143028383,-0.3935055421918859,6.8283,9.999999999976694e-05,1.4645040823352648e-05,1.5808,1.4853,1.5808,0.002,-0.0954999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2009-12-31,0.4446667285884552,0.4059331711421666,0.4715098986637892,0.8775904937507631,6.8282,-9.999999999976694e-05,-1.4645040823248578e-05,1.565,1.5225,1.565,-0.0158,-0.0424999999999999,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010-01-04,-1.0237940027002173,-1.222259429172135,-1.137700696738139,0.5618198394762532,6.8281,-9.999999999976694e-05,-1.464525530360342e-05,1.4225,1.5507,1.4225,-0.1424999999999998,0.1281999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010-01-05,1.177468499198806,-0.1194783905492255,0.8116372008927653,1.0355175950474205,6.8278,-0.0003000000000001,-4.3937052856034114e-05,1.4004,1.5289,1.4004,-0.0221,0.1284999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010-01-06,-0.8555220162984963,-0.0902949300799456,-0.6279424554713665,-0.1581069659250653,6.8277,-9.999999999976694e-05,-1.4646113287862784e-05,1.4002,1.4972,1.4002,-0.0002000000000002,0.0970000000000002,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010-01-07,-1.9060604969395063,-2.0172213058620545,-2.004005358727541,-2.022836204454337,6.8276,-9.999999999976694e-05,-1.4646327799637628e-05,1.3942,1.4577,1.3942,-0.0059999999999997,0.0634999999999998,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2010-01-08,0.1008017265472613,0.2411810886661716,0.2494394662342794,1.2322955793988093,6.8279,0.0002999999999993,4.393833986999768e-05,1.3993,1.4186,1.3993,0.0050999999999998,0.0193,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
