date,SH,SZ,HS300,CSI500
2005-12-02,-0.40674188786462334,-0.14612691782352324,-0.35914921479973466,-1.255142384959488
2005-12-05,-1.388572522719437,-1.3789125382159264,-1.1945445734646276,-2.59243272379162
2005-12-06,0.7928089186723839,0.5691187256118011,0.7498485030156679,0.2443901179408586
2005-12-07,1.0816550477570293,0.6686831965617817,0.8920009486619824,0.9840269729471733
2005-12-08,-0.11829259684908036,0.5435616021764109,0.025173064953573864,-0.15133287431104886
2005-12-09,1.3708506563738905,1.2091054377281039,1.51017392425899,1.6790566546582897
2005-12-12,0.2592104059160669,0.4662064326497065,0.1306394762008381,0.6473144545741435
2005-12-13,0.13248473440191075,0.7951727674276053,0.06525579376716567,0.04122761338392462
2005-12-14,0.6722444673913994,1.1253083374757535,1.0127377087751288,0.9231558829643034
2005-12-15,-0.16274264913839198,-0.43391651983228346,-0.19168836459451424,-0.5987789342930518
2005-12-16,0.3509445778305303,0.8506113604072129,0.6814961422766539,0.8423230395557144
2005-12-19,0.375344579896471,-0.2816601211528995,0.038771068407050094,0.020368429005589397
2005-12-20,0.40474639596309453,0.39438763931527565,0.48723186824424947,0.16877843164322998
2005-12-21,-0.49225982690337505,-0.5767455519282793,-0.4617619198770028,-0.641916187731036
2005-12-22,0.39541093001393424,0.5974222504322825,0.6192448688320206,0.5677366459176878
2005-12-23,0.8447011117805076,0.7744283338688521,0.7826241279095039,1.2004260528230783
2005-12-26,1.0383767903742058,0.7439039572258767,0.7061016025738829,0.8924215671305217
2005-12-27,-0.21894250041294164,-0.4955558032065735,-0.3279510361638294,0.15927859548199577
2005-12-28,0.23709406603530395,0.013406670191303132,0.16953945852447894,0.3131319230512475
2005-12-29,1.1027706527964394,1.587904367626606,1.1991832632573804,1.1067655144815998
2005-12-30,-0.7550702563428721,-0.5696810785302185,-0.9248346686822869,-0.7667043950825166
2006-01-04,1.699428607263135,2.9315241291789937,1.9283339568850606,1.3396202320945727
2006-01-05,1.3716298010291514,2.979122127369296,1.8626627678313108,1.2539635145325967
2006-01-06,1.0096940796189726,0.5036718860217445,1.1300375285140254,1.0379487663076103
2006-01-09,0.5154459288297457,0.37723804821499,0.5366849532541443,1.4613423031361579
2006-01-10,0.4063561243872027,0.49049940726962327,0.29691841205549707,0.6739148758665228
2006-01-11,-0.7871174468057327,-1.1741038124655085,-0.4785752333430255,-0.516040733877662
2006-01-12,1.2839885146370922,1.3126477606754283,1.0464023539991714,2.281550719737634
2006-01-13,-0.42807725000980734,-1.2600986342448937,-0.5003755605809774,0.5462614125688403
2006-01-16,-1.5336496578569963,-1.9984481713255804,-1.7905387522454603,-1.313685013861668
2006-01-17,0.46199036266115917,1.3058726037738144,0.29599186602122546,-0.11415464299756958
2006-01-18,2.0403772799763065,3.204776833302587,1.9847564358375047,2.1373807927044983
2006-01-19,1.4672708734459023,1.2135287197957239,0.7696864069713797,1.1402680388239947
2006-01-20,0.2975800894774336,-0.2479995823322449,0.21364945442962072,0.30062881346324305
2006-01-23,0.03663762246886878,0.02378140147079284,0.2834885035028381,0.8673715709078372
2006-01-24,-0.29587354058929743,1.3869323818306996,0.293697742753191,-0.07494457575128052
2006-01-25,0.477270826408852,1.3725857910032966,1.0464627106173459,-0.26692540898810696
2006-02-06,2.3240416215932003,3.5493777841048146,2.313560501784577,2.3852164976459735
2006-02-07,-0.4303960755807215,-0.02411363786748649,-0.3189269705036026,0.06726183450357709
2006-02-08,0.6189370343337679,-0.6874460365213626,0.3034403518790334,0.13947500619407963
2006-02-09,-1.610499311776782,-2.2176653735958096,-1.3124558116588367,-1.3685092604813092
2006-02-10,1.035231081455822,1.8040015812699342,1.2417676644728255,1.1505577142343806
2006-02-13,-0.23572582433185052,-0.4286834900203494,-0.07073815067616127,-0.34725803458925014
2006-02-14,0.5214414165779226,0.812363892919224,0.668556307796456,0.882121984215526
2006-02-15,0.9932396486560753,0.8203927551058884,0.3009342764020475,0.010140856505437838
2006-02-16,-2.221275856161232,-2.561261093086947,-2.0895327064644387,-2.835515845197025
2006-02-17,-0.2537392419052877,0.5702130161707754,0.024503918299124298,-0.9011996567898766
2006-02-20,0.010256612565453628,0.3833812460332887,0.12438726193772151,-0.656896583172878
2006-02-21,1.6338647313230636,1.5344725831820512,1.6676274367833273,1.707162518653809
2006-02-22,-0.3257344531716431,0.09936455109858976,-0.0895647502221463,-0.007291780603959629
2006-02-23,0.35910309549393876,-0.12079739642060923,0.33473478539220874,-0.12821383234194567
2006-02-24,0.6203321100697123,0.9452146274076251,0.7719534606255093,0.8764880503664948
2006-02-27,0.024671750200339477,-1.3488301093839696,-0.1516242679473573,-0.3916007780787301
2006-02-28,0.14174456001956892,0.18515537432023452,0.4912283899093908,0.14003352719560555
2006-03-01,0.5802857833512393,0.7887324649811565,0.34224044250561353,0.7579548884704732
2006-03-02,-1.6140706700280159,-1.0564222482735686,-1.7134085630103424,-1.9424742383659483
2006-03-03,0.5917108195823324,0.23128306614945962,0.28937458604746513,0.11426595856008306
2006-03-06,-0.3361399771110449,-0.6098392218105515,-0.27012104574328677,-0.22131212456563765
2006-03-07,-2.278746478376284,-2.943145490544731,-2.327452857420513,-2.5276076729525974
2006-03-08,-0.7600721768615727,-1.0423804359298565,-0.5631758156566933,-0.40466007167102924
2006-03-09,-0.4175438335744289,-0.47017488692690745,-0.48966878896844884,-0.5094972429939312
2006-03-10,0.038541524954969604,0.8933486935524648,0.4530019071749897,0.16831273214049036
2006-03-13,1.1192299869062123,1.979341370122117,1.080473454170642,0.739382894944795
2006-03-14,-0.050025609390410036,-0.2520143378180616,-0.15602540785494629,0.3440419683907615
2006-03-15,1.2447622093485238,1.2933284281756885,1.0443474509062587,1.1705150154110175
2006-03-16,-0.04864652900954861,-0.07974048520535684,-0.13031345142206574,0.29975501867212917
2006-03-17,-0.3719069409632617,-0.2744423994430289,-0.35093912136117333,-0.18949324182854976
2006-03-20,1.4825048285594011,1.3626493198996912,1.3232120423403877,1.3064237558541225
2006-03-21,0.15355863449749316,0.7512888032981275,0.2983037402239991,0.3956019292424896
2006-03-22,0.48780395981161884,0.8578114738430712,0.6617435313592022,1.2639461873838471
2006-03-23,0.4424496574094803,0.15694022741765423,0.08300695540557261,0.8909520374094969
2006-03-24,-0.5975775918608647,-0.37512566552123816,-0.5681127018006956,-0.6720874764737216
2006-03-27,0.09418595472809418,1.5530987457565055,0.774853277998073,1.0089851839133988
2006-03-28,0.22121941723232497,1.2456952398452892,0.5003119578928605,1.0481884241160901
2006-03-29,0.5206665220463347,0.9016833428930269,0.8777816853050087,0.3192421219304394
2006-03-30,-0.8345271465343183,-0.9220363676090846,-0.9109317464626213,-1.0823118156252305
2006-03-31,0.27612608268816474,0.8089164342189623,0.5158936571345761,1.3375735974135192
2006-04-03,1.6174424433901977,2.5333306669781117,1.7034531535974544,2.5213078681322667
2006-04-04,0.7798414168244828,0.5756119657722971,0.9268334287370741,1.193870471747076
2006-04-05,0.7760454833708083,1.1192995959284742,0.9683359211251746,1.0120942448466332
2006-04-06,-0.03134445340786686,1.3067585294293984,0.29683982925848534,0.4775594608567051
2006-04-07,0.24080139566119477,-0.3487827149999583,-0.00815812254858283,1.3592442277900618
2006-04-10,1.1924421007798536,0.851750851647842,1.3291146825838625,2.094729714340344
2006-04-11,0.23150625300848685,1.1925100036100964,0.481881336899448,0.3377376638965569
2006-04-12,-0.15427793653516475,-1.3441538679193656,-0.5570497983221188,0.09954747820806614
2006-04-13,-2.0650994233450892,-1.7407171793694256,-2.093246940598879,-3.0407450694558995
2006-04-14,2.021711805784442,2.553311858771617,2.2310126533635803,2.3703146567514137
2006-04-17,1.392933793939576,0.015956046444668963,0.517161053134871,0.4886130113947849
2006-04-18,0.4703813689402888,1.1393038686453145,0.6091281374532775,0.38517051689419596
2006-04-19,0.8332752461405737,0.8302018452358337,0.6133474760569448,0.2665588667063301
2006-04-20,-0.7762563236968787,0.32174038130461696,-0.3396963603090056,-0.8036494626053122
2006-04-21,2.204400120972596,0.2465906859859907,1.2944994520225608,0.9752173534200353
2006-04-24,-0.49529921745743455,-2.141349968942294,-0.5637357524557842,-0.7437685919079198
2006-04-25,-0.7132819717220321,0.7985364424210639,-0.06740697873663175,0.790014302535744
2006-04-26,1.2572709762238499,0.4179553570892944,1.2012365572858155,1.2388271249892204
2006-04-27,-0.05292480214990671,0.5305412182680451,-0.039809606756827334,0.7591032513566015
2006-04-28,1.6444480545060296,0.15604238155633499,1.467619849615317,1.4442181139254504
2006-05-08,3.873402377730294,4.265197151209478,3.856927779832786,3.362327047058347
2006-05-09,2.2495714599694328,2.856376244584188,2.685116337082671,3.1151166919454503
2006-05-10,0.9444794521143199,0.3674134607075687,1.1376307380465034,1.909264960029913
2006-05-11,-0.5390743722407801,-1.299346774660275,-0.8639585348437722,-0.30653343030697094
2006-05-12,4.1691147977424885,1.9341184626218848,3.231575050728766,3.641957954251021
2006-05-15,3.7507610625345653,4.334037797812084,4.2220118720957815,4.660357870771152
2006-05-16,-3.102764964104222,-2.456133025513301,-1.5675108246437433,-3.556384402497512
2006-05-17,0.7349341380103707,1.031602574404041,0.3292523552691687,1.6080441267160615
2006-05-18,-0.48543934362780305,-0.021412628412116167,-0.3239938035482375,0.6981042109626172
2006-05-19,2.5800755503464035,1.692504860885322,2.5879173826497284,2.779833468767713
2006-05-22,-0.11214143052195077,0.024485490181125363,0.5526025369808651,1.5332374182797741
2006-05-23,-3.258172353776974,-4.805104322535764,-4.163614333596896,-4.467533181873332
2006-05-24,-0.8530878187667512,-0.5804933988231578,-0.7167124503146045,-1.3260911254996894
2006-05-25,0.032051785904516975,-0.1411173634533484,-0.0412853511678547,1.2325443377432184
2006-05-26,1.4014430760186962,1.9527684837703743,1.767569666577934,2.2818309699674146
2006-05-29,2.124263384845709,2.594903652345578,2.6153471702607134,2.334759099239708
2006-05-30,0.5293690500445509,0.4806022645313862,0.9085507207076186,1.6454628846868307
2006-05-31,-0.9695127462826789,-1.3110024311755881,-0.9700499868511764,-0.5837470849129367
2006-06-01,2.5802062858002017,1.5801432724620221,2.704322182007913,3.737922345342758
2006-06-02,-0.8826393179255536,-2.3068988142256543,-0.9137192105798321,0.13866485832642464
2006-06-05,0.9075738648693494,0.9992108663027564,0.9336761606538941,1.8035532459965717
2006-06-06,-0.3264216945202729,-0.21678712420068694,-0.28690738019344464,-0.9368067049669226
2006-06-07,-5.482484483117242,-4.748794733155804,-5.805179831208215,-7.01666703917866
2006-06-08,0.12197270329936609,-0.49054023413573977,0.434584484958867,0.38370713540770024
2006-06-09,-2.5525826930071274,-1.6013560394900233,-2.4266791863508477,-2.174509752022454
2006-06-12,0.09148954629235412,0.2069896459630543,0.26853318398307924,0.45200998761855865
2006-06-13,-0.2773032441542971,-0.34921623935846946,0.04699628353605885,0.6595187697710705
2006-06-14,-1.115008158697835,-1.6637676697204031,-1.1153568548966708,-1.0076079653651961
2006-06-15,0.17290262062814446,0.1481602024594407,0.11754312889312388,0.3303437539078844
2006-06-16,2.605304265916436,2.8416611727185033,2.5060849059636996,2.1991927542689917
2006-06-19,0.7479248725004541,1.1707070784787796,1.2725868148701256,1.1214290973831758
2006-06-20,0.3800395938895528,0.14966547091652513,0.2491481250360254,1.202328102046436
2006-06-21,0.36295860185257783,-0.7554777294992595,-0.35108111292826855,-0.31216733721689804
2006-06-22,-0.12835806770802077,-0.272589039262464,-0.14858843744245515,0.055284254609933775
2006-06-23,0.6021668652590332,1.014691168511706,0.5915404744586662,1.3533930040320932
2006-06-26,1.712831610147691,2.1812136035955545,1.7729832579426965,1.8444586402341825
2006-06-27,0.3727471471312986,0.09704120255393421,0.03593284263777807,0.5168005533486087
2006-06-28,-0.015859267335092728,-0.31882915135727347,-0.07407978217531709,-0.198190382251229
2006-06-29,1.9529994837913975,2.5521457605582802,2.337298795012842,1.787874535236991
2006-06-30,0.035288875697807934,0.005114435495298803,-0.08318155570189191,-0.14525112164524454
2006-07-03,1.4880864833341492,2.22352965961045,1.874062145792995,1.8713442789583818
2006-07-04,-0.931098258375875,-1.2079355926720834,-0.6583478962197301,-0.3460245404832743
2006-07-05,2.1770743756162036,-1.2576539273364016,-1.2838886494982442,-0.743725363910865
2006-07-06,1.3242853279086164,1.323906365341966,1.8259988300509682,2.734591704068153
2006-07-07,-0.6498355077901417,-0.5904552806601845,-0.5832239386457571,0.13439684145253722
2006-07-10,0.23899426013298652,0.3092706201865465,0.11974988588016268,0.5686961553370445
2006-07-11,0.6597459665586134,-0.2944666684296564,0.4564249983932954,0.758387634262239
2006-07-12,-0.333351810926298,0.6299088188023595,0.04369612935923171,0.014084957928468513
2006-07-13,-4.961895579821353,-4.748023210064537,-5.288923880144527,-6.771972353707116
2006-07-14,0.5685084177078021,0.9219706526484895,0.8168082050362926,0.7296338145108222
2006-07-17,1.0561311990218885,0.9887695374220576,1.1079552625765778,1.6403651168908167
2006-07-18,0.0807807263111025,0.14177361132742294,0.08522510504302158,0.7863090176954954
2006-07-19,-2.3482716933485692,-3.006664055071723,-2.714497717161821,-2.2989055142999626
2006-07-20,0.6035869828204236,0.635982322016596,0.6376264690838527,0.8157623127663587
2006-07-21,0.6149788238586662,1.0367074374819114,0.8026046149767395,0.5796922982478505
2006-07-24,0.03662266984170909,0.10284302040352662,0.1540077308251163,0.23882405611683344
2006-07-25,1.1648994889702236,0.9175424152192807,1.1748522017587624,1.4303111708997147
2006-07-26,0.07057895794614837,-0.5357969954285814,-0.20907174694470396,0.37409273647805297
2006-07-27,-0.6829660495193896,-1.665746705439402,-1.1551918989733871,-1.141768331801737
2006-07-28,-0.7874905852460519,-1.2004226707436108,-1.0500886276093309,-0.9637680604209272
2006-07-31,-3.0111351636656774,-3.3320927598749437,-3.5713203008094134,-4.599134210336369
2006-08-01,-0.75435885867861,-0.6951058057275431,-0.9525027474370279,-1.1390625424998448
2006-08-02,0.01624248788508181,-0.695346863878503,-0.5451394920928421,-0.5009331797420125
2006-08-03,0.011867842221600908,-0.23792540369675252,-0.26307228452854803,-0.04994613057000588
2006-08-04,-1.9494753691785847,-1.6270610753843044,-2.373552439162037,-3.3661385448001013
2006-08-07,-1.4569203585996395,-1.0551535495572382,-1.4444637018215805,-2.318557029964179
2006-08-08,2.1189915674226447,2.309399961685625,2.2847845669471614,3.069359337643067
2006-08-09,-0.12724943552683804,-0.4136545373562267,-0.08707148799291925,0.17640238947949205
2006-08-10,1.7270827194476333,1.3588465077909486,1.5990700532715796,1.7212428395713062
2006-08-11,-0.008717310092682225,0.10799606940804693,0.32821412045,0.49262419685882414
2006-08-14,-2.2156182129043653,-1.4403713476374649,-2.3742176615070827,-2.9883960070258833
2006-08-15,1.5740597856330614,1.5058287591908583,1.6038057077881058,1.9349485705530738
2006-08-16,1.292019703902324,1.5343493657503597,1.3893525124636938,1.7164758303452095
2006-08-17,-0.8124924345203175,-0.8371824486210822,-0.9345716112688625,-0.8269669643771169
2006-08-18,-0.33173535350013666,-0.3896310305974598,-0.2961215001028043,-0.7782476290275677
2006-08-21,0.19567581583381263,0.2011089669778427,0.211942106494519,0.5810223446533261
2006-08-22,0.759683978079249,1.1562605510148454,1.1511064842508032,1.1335610455176306
2006-08-23,-0.05952085885755022,-0.05481780760436288,0.03189482514058324,-0.374765321665075
2006-08-24,0.6564859054557912,0.04073903685892359,0.5213193709528602,0.944527103645031
2006-08-25,0.0006161334544985627,0.5068419317213827,0.23494508148721435,0.29598330276344403
2006-08-28,1.6747146379943467,2.880648102553474,2.323352628010482,2.516791285781757
2006-08-29,0.03513597050801095,0.6243864574251202,0.3215303686803711,-0.060403054936287816
2006-08-30,0.25285687141961316,0.4196344665736631,0.3384834534256373,0.8355318512966737
2006-08-31,0.20761420199154118,0.5105332330713885,0.3007453564054067,0.7624097488565068
2006-09-01,-1.332207981327202,-1.2058998338510234,-1.5500218112014428,-1.9067037377676141
2006-09-04,1.2646599714250428,1.2683378613546727,1.4416482631701641,2.213011620783314
2006-09-05,0.39499087963454604,-0.373533943916242,0.25691595657572014,0.38391892754859724
2006-09-06,0.48198642556352467,0.1276232505082873,0.4235134072549062,0.45929994105919825
2006-09-07,-0.6558069410490868,-1.2576415153403766,-1.3451927305287381,-1.6501357749878214
2006-09-08,0.40791004454158225,-0.19489488652841297,0.28340236894821,0.09570905181067318
2006-09-11,0.4181941211878978,0.5970905417788576,0.4949634015966341,0.5419774079944967
2006-09-12,1.23947321238202,0.42514649773556346,0.661110210163268,0.3912897670759121
2006-09-13,-0.38224697602306323,-0.8555079526074341,-0.688751545341037,-1.469330173900112
2006-09-14,0.017756312415697723,-0.3797979546422911,-0.00821916785125046,0.119979290699363
2006-09-15,1.8389489526989191,1.9667447034433523,1.7803921360050063,1.1441315124890705
2006-09-18,0.691367069276007,1.294716282335621,0.967179219656947,1.5538484742084364
2006-09-19,0.12974919862024772,-0.3415227182139742,0.1997190073672792,0.3323515919631744
2006-09-20,-0.16091407259703078,0.5649485786532386,0.010882300674212315,0.28578519574556
2006-09-21,0.48656292459327044,0.8194201622986594,0.6442934542034102,0.30665585158140135
2006-09-22,-0.8966496520946653,-0.2988553127921291,-0.9065234296632828,-0.8286811691083047
2006-09-25,-0.17344750021573008,0.047764549778973646,-0.17836022564399712,0.3234482773063606
2006-09-26,-0.5665209721868885,-1.446042401837821,-1.0805768043005215,-0.4023191684272862
2006-09-27,0.7214198982710769,0.740841403710191,0.9872660143027105,0.9403992553741105
2006-09-28,0.6886220163984593,1.0883638179347872,1.1515217230514985,0.8385381996635579
2006-09-29,0.8861231027646475,0.8916909050214257,1.166208603373754,1.006466547785067
2006-10-09,1.8639188949761358,1.85362012964022,2.3104988589633186,1.8350076600084853
2006-10-10,-0.029689797851325736,-0.5729070944723239,0.08213495651978543,0.5864304932650627
2006-10-11,0.29315034308563576,-0.15893789012627688,-0.09327709540414085,0.16602419968234491
2006-10-12,-0.6681114901118265,-0.6150620867303156,-0.6574902895804161,-1.5297537086078292
2006-10-13,0.36375515853421936,0.7283540288535679,0.3065747944316396,0.5453141744421007
2006-10-16,-0.7514180621818684,-1.1027236540120038,-0.8675565047585156,-0.5580758689572216
2006-10-17,-0.4186473641119553,0.25725621540377963,-0.2873311612994354,0.09057278333166367
2006-10-18,1.3117287337177586,2.1536035418809734,1.6227337470023535,1.2720706199986782
2006-10-19,0.2827259778372448,-0.0015772177653550741,0.12443648915188048,0.5517956730939987
2006-10-20,-0.10550968011219307,0.23135967829101975,0.05556404593634853,-0.5952398527295273
2006-10-23,-1.7449558885263898,-2.0909740175811304,-2.20866151056747,-3.2371747875709045
2006-10-24,2.5693151740068276,2.1864675183605904,2.199634453694356,2.5540736065053653
2006-10-25,0.08139918441158445,1.3976509982574845,0.4697121089591697,-0.7120638169998894
2006-10-26,0.22115951844659856,1.521576177207312,0.6386672437800907,-0.5898966375540431
2006-10-27,-0.1918277566426437,-0.5724607425417684,-1.177845508149843,-1.7124116586108369
2006-10-30,0.13713630620459277,0.040795289367910506,0.49839114147405306,-0.1988566402253035
2006-10-31,1.553360089355737,1.3439159561766356,1.2526317200769481,0.9397695644023046
2006-11-01,0.95947889334204,0.4574137913807093,1.0149957377145153,0.4452851223226713
2006-11-02,-0.23738755476211004,0.30020559518196477,0.016897200849918328,-0.17386531437211356
2006-11-03,0.8096513254247003,0.7124884113053636,0.5815478240569872,0.24745691017671245
2006-11-06,1.0632529876818821,2.003908419897741,1.3083512733170033,-0.5857110137450968
2006-11-07,0.1705581158408917,0.9343160380563156,0.5429925477281224,-0.9757893135625308
2006-11-08,-1.2091672340962747,-1.0842600724152747,-1.1896884803071404,-0.2756721249600531
2006-11-09,1.5763087792456367,1.8949945206446543,1.7559864739167823,1.0728012124045594
2006-11-10,-0.6947430340448417,-1.9069244105793932,-1.363610969255504,-2.5680348755336375
2006-11-13,-1.0450787916386475,-2.419981181367999,-1.8981454770451656,-3.613169176891493
2006-11-14,1.3043860196268309,1.3190487687450048,1.2123156599529201,1.1034025409959216
2006-11-15,1.821008658333722,4.383472881210258,2.7064196845396347,1.5430508762516264
2006-11-16,0.9631358269694758,0.17323240539357906,-0.0958263465385521,-1.4773963806638772
2006-11-17,1.545513649615879,2.434723631547209,1.860251293719573,0.9573357731599109
2006-11-20,2.2808309729536025,2.1563514868088522,1.9701198811459621,-0.6862838650031957
2006-11-21,0.9998036341870288,1.1736640286251883,1.1911253601666,0.7492401733751796
2006-11-22,0.18681466902020977,0.7145489080494657,0.7279995566918321,1.5531672071703826
2006-11-23,1.0234705735665544,0.29822807392839684,0.667704248730951,0.5654255910860153
2006-11-24,-0.5616121073536741,0.08782276609346457,0.10209416168511995,1.4927907791981831
2006-11-27,-0.17227541967365056,1.6279581709010265,0.9256903815050899,2.2607744906016345
2006-11-28,-0.4189922918691559,-0.40964022579960246,-0.4727223053930209,0.6443571271470196
2006-11-29,0.7510767542997152,1.765373699331476,1.397120410507527,1.2488426991915669
2006-11-30,2.1766264835217912,3.766723540638364,2.7930249681534036,1.665452892526438
2006-12-01,0.13138667173029894,1.4202529388177774,0.8630606659395322,0.3313836596975025
2006-12-04,2.7958759928838894,2.194407394417158,2.9358568462604997,2.0648222806551524
2006-12-05,0.5370329451024257,0.8885468189893769,0.7546952298075547,0.73442968779804
2006-12-06,-0.7709240955532709,-1.5218034176092674,-0.8294111862628921,-1.5833814526623236
2006-12-07,0.006955150871616916,-0.4631759985635764,-0.20815057358994096,-0.9890240731914369
2006-12-08,-2.969828107687743,-2.969571211434718,-3.6783422429575774,-3.8536769768296684
2006-12-11,4.065003040301041,5.346156034739693,4.475400559735317,3.137669529686686
2006-12-12,1.7479902723533332,0.5337510985372831,0.7164538775486007,0.328217422901852
2006-12-13,0.2030430126633075,-0.1784936583392024,0.059334841550588,0.5059141294765551
2006-12-14,1.1470041257187797,1.1951793090210736,1.7736728707043934,1.6639197879075387
2006-12-15,1.0966234300671083,2.0341705115169137,1.701005973326386,1.6349105483313402
2006-12-18,2.5409825862208093,3.5801184022205854,2.5621487426407925,1.61792839203017
2006-12-19,1.3520596206248905,-0.37908067902142967,0.2777815756045132,0.4242022074057337
2006-12-20,0.3812230336178887,1.0977127193187068,0.7833134487058863,1.8083945622713833
2006-12-21,-1.2836918110204467,-1.6482792777228676,-1.4333733032087637,-1.066026388939568
2006-12-22,0.031152581755425242,-1.4630908698009613,-0.7017793998338157,-0.5182106247888101
2006-12-25,3.8540746005840285,2.224765951417019,2.266743551956607,0.9455273395765829
2006-12-26,1.7890860455739437,-0.41023460339987566,-0.044360309598995146,-1.039299595650585
2006-12-27,2.259212695788733,2.0741571963129646,2.276998852398187,0.6781526057382956
2006-12-28,1.222590552009335,-0.8262476623755878,-0.1488842788287707,-1.9639054196756969
2006-12-29,4.115735008869208,3.2234399813042063,3.0402890776700704,1.2492620650956532
2007-01-04,1.493204574957036,0.8717536903626033,1.2677439793189575,-0.14261533386778755
2007-01-05,-2.77745334200142,0.013421237488060617,0.2797123541973106,2.6783354574213645
2007-01-08,2.4632312251263064,2.419844754025103,2.791516135965485,4.499384145658402
2007-01-09,3.6486368125946753,2.9837851540062585,3.164416260076751,2.1321220191010255
2007-01-10,0.6312394704044506,3.70839346341209,2.5081767056629114,2.554995872184947
2007-01-11,-1.98266226576438,-0.7711366951529003,-1.0847775506775021,0.5861714621277254
2007-01-12,-3.751667401333752,-1.4169290331330302,-2.6278473481923768,-3.6775236320236075
2007-01-15,4.635440973158382,6.065482282378392,5.093578367970205,5.419223705473011
2007-01-16,0.9373755358875684,4.686989093996468,2.8671211798379375,3.3891148273701726
2007-01-17,-1.5043355733282073,-2.8805670587686323,-1.9276568405802108,-0.9470402047583737
2007-01-18,-0.7919288192485927,0.19554794327799946,0.3532190017930966,2.414550516000325
2007-01-19,2.6921447871213786,3.4619613242342617,3.3521838375520705,3.498085776561883
2007-01-22,3.5033242361138814,3.385910561982796,3.8970434397791487,4.497626959959906
