year,quarter,tone_all,tone_real,tone_guid,tone_macro,tone_policy,tone_risk,tone_p90_macro,tone_p90_policy,tone_p90_risk,tone_std_macro,tone_std_policy,tone_std_risk,n_macro,n_policy,n_risk,tone_all_z,tone_real_z,tone_guid_z,tone_policy_z,tone_macro_z,tone_risk_z,tone_p90_policy_z,tone_p90_macro_z,tone_p90_risk_z,tone_std_policy_z,tone_std_macro_z,tone_std_risk_z,tone_all_z_exp,tone_all_z_exp_avail,tone_real_z_exp,tone_real_z_exp_avail,tone_guid_z_exp,tone_guid_z_exp_avail,tone_policy_z_exp,tone_policy_z_exp_avail,tone_macro_z_exp,tone_macro_z_exp_avail,tone_risk_z_exp,tone_risk_z_exp_avail,report_date
2006,3,0.6685989723426247,0.6788982867983486,0.48227501082543645,0.6803894074003813,0.6902328698410417,0.0011103749275207643,0.9999374223247287,0.9999371012512711,0.002337455749511719,0.4523549265515693,0.44056443533520084,0.0012694891062683608,293,118,9,1.4558691202924021,1.7536212305522934,-2.1592021013168363,0.4739296542436901,1.669754243243168,-0.9141481427135633,0.06234243192193585,0.7429110300078974,-1.1398771118310034,-0.7170492099254331,-2.2830703327411785,-1.5308575033952578,1.9189940639729834,1,2.2028846344677295,1,-1.7003601676678064,1,0.7810641980153025,1,1.512739706853612,1,-1.1361447332324808,1,2006-11-14
2006,4,0.7298350897615474,0.7243093194508545,0.7755072729417648,0.7540621823081953,0.7111497487830339,0.0008417566617329916,0.999940174591029,0.9999412831712107,0.0014019608497619629,0.4167817676766988,0.4479204787866999,0.0005410996014629456,297,151,6,2.6244237935858545,2.586101194223071,1.3130074731310029,0.767336880721474,2.823857643555913,-0.9154280362448777,0.38300020082552055,1.2060642572570772,-1.1419943904168035,-0.4158829493275103,-5.408234199866993,-1.5344154798090461,3.0414235404102916,1,2.8354081049866906,1,1.416649274748164,1,0.9739383725102115,1,2.6037855758458894,1,-1.083131114317528,1,2007-02-09
2007,1,0.668038182629013,0.6558481515215928,0.8149436857184367,0.6811099021683271,0.7244253116658421,0.14700083781233686,0.9999411014359794,0.99994220015069,0.8469901740550999,0.45299522121076785,0.4299096721726247,0.34293919526724276,356,130,23,1.4451676998203513,1.3310636568314653,1.7799802715426423,0.953557114446514,1.681040983326384,-0.21901946567008393,0.45331158847229336,1.3620343499269438,0.771800988589029,-1.1532694688712446,-2.226819333489758,0.13810223285390877,1.381130566585206,1,1.2187805192823264,1,1.7243315557743109,1,1.0748996384771006,1,1.1792004404876815,1,0.12327660148333708,1,2007-05-10
2007,2,0.6243201879408502,0.620659232928343,0.6550722100459098,0.6069706360444593,0.7302185074687894,0.2296143173173802,0.9999401736225991,0.9999412485536595,0.9995645102535491,0.47168973614773924,0.43124965584713326,0.4270882955754965,379,159,26,0.6109073130884437,0.6859765940402159,-0.113083146871515,1.0348199796043305,0.5196298753925079,0.1746114652266074,0.3803458251129369,1.205901289222437,1.11711807675493,-1.0984087444648702,-0.5844736874375565,0.5491467525278309,0.514137742096511,1,0.562525963035172,1,0.05925971040397994,1,1.0903843273557523,1,0.05184775519139703,1,0.7895337908841451,1,2007-08-08
2007,3,0.5962564733482689,0.5803461280011631,0.7270449054388846,0.5747083264462861,0.6830132980896125,0.3421521359856949,0.9999366083575296,0.9999428373277623,0.9993565712415148,0.4822732308582528,0.4578390771995603,0.4862539065037494,398,134,12,0.07537393475899506,-0.05304760701774072,0.7391569178426647,0.37265859321117667,0.014232308166557803,0.7108237950896471,0.5021685205421789,0.6059360813666012,1.1166474543950962,-0.009802260154184084,0.3453047270562724,0.8381540031832782,-0.01254029424451656,1,-0.14537401241974976,1,0.7636839300477155,1,0.5512837654825009,1,-0.4253679632776988,1,1.6836026263233355,1,2007-11-08
2007,4,0.6464691583996399,0.6608380049524339,0.5607754349823745,0.6504334624214163,0.6651347403495959,0.16791080646362389,0.9999392049627204,0.9999404924012196,0.9005841825972315,0.4637391970586441,0.46432922518033437,0.38849319116576575,328,238,12,1.033570996371855,1.4225381897850757,-1.2296661683034174,0.12187079382347407,1.2004864845213747,-0.11938910904378694,0.32236619904915265,1.0428945522287607,0.8930987601148763,0.2559130813856446,-1.2829423720098376,0.36062059959513454,0.9263794395863639,1,1.2697518771805705,1,-0.9021416805276129,1,0.34847522965770855,1,0.7197406390022739,1,0.1931626488576861,1,2008-02-22
2008,1,0.5382805440564571,0.5394189895519501,0.5283567361523482,0.5338003493437306,0.626659826466714,0.00412435256517853,0.9999348485507653,0.9999414562538732,0.0003523826599120206,0.4840010327895492,0.477495803073718,0.014300673372214204,403,99,13,-1.0309673221336642,-0.8033283370347805,-1.613541106403177,-0.41782816425983604,-0.6266019149647308,-0.8997873527998468,0.39627168885176217,0.3097946134663805,-1.1443698704179095,0.7949703959823315,0.49709513128298655,-1.467203859354423,-1.132847254265512,1,-0.8970660512213665,1,-1.1952020410065916,1,-0.07355480749813718,1,-1.0656005482023143,1,-1.1281640415957042,1,2008-05-14
2008,2,0.5211759505859672,0.5094134042061357,0.6160476361413307,0.5069118804198283,0.6290212389362786,0.22469492746744504,0.9999321893046726,0.9999387043804745,0.9998681417491753,0.48663243724577404,0.47907628092936605,0.4221318516804028,399,127,27,-1.3573703254133782,-1.3533939739417538,-0.5751792960887921,-0.38470393548811277,-1.0478168543111763,0.1511719004282806,0.1852658357774846,-0.1377051105710792,1.1178052771488987,0.8596772739231295,0.7282685886448795,0.5249359280188765,-1.4085682697040212,1,-1.3928966976428625,1,-0.28165663388275153,1,-0.04636540350615609,1,-1.433559771818651,1,0.6826904962399469,1,2008-08-15
2008,3,0.46279399229331264,0.4569101091887772,0.5222723758500291,0.4313766278953683,0.5696117230226638,0.18176756153512877,0.9999201616716163,0.9999396834991785,0.9966754522174597,0.47973903324201783,0.49084819394430923,0.4036662718944367,364,136,11,-2.471459739870985,-2.3158900586070907,-1.6855869786534892,-1.2180587270391143,-2.2310964564578706,-0.053365411329046125,0.26034188306077516,-2.1617233044380235,1.110579355149305,1.3416351424661686,0.12267105962538914,0.4347368011616825,-2.4139805513358708,1,-2.2287263048756754,1,-1.2163724809192722,1,-0.7099854824410348,1,-2.4857029505861257,1,0.31897482723454873,1,2008-11-17
2008,4,0.45899684450623696,0.4417513870604328,0.5534799358316532,0.3936119288860113,0.575919656419589,0.2513900618492202,0.9999223140985123,0.9999346690179663,0.9849035535007716,0.4751362074138453,0.4789837882014068,0.4332400703599226,371,227,11,-2.5439198333386686,-2.5937813927078843,-1.3160533271333728,-1.1295754859240748,-2.822690401344878,0.2783670102344102,-0.1241543246466635,-1.7995114562747316,1.0839363568029556,0.8558904978939162,-0.2816951934666211,0.5791964298522901,-2.2390200565680187,1,-2.2771266734568454,1,-0.8582679471594796,1,-0.6218727681044893,1,-2.7476550788180982,1,0.8853670746206312,1,2009-02-23
2009,1,0.5200245644897847,0.5033995225204527,0.7173375625994882,0.46104815186761416,0.7091739901398251,0.29364322788415637,0.9999268918472808,0.9999412423108879,0.9999144124129089,0.4893451783900955,0.4467734226645939,0.45686159134560717,351,125,13,-1.3793419601310846,-1.4636411036542165,0.624210736593249,0.7396223318491932,-1.7662842276300672,0.4796919414600589,0.3798671470768833,-1.0291648094307326,1.1179100002056468,-0.4628449616196226,0.966587615496549,0.6945808690436837,-1.060780564347349,1,-1.136616001750297,1,0.8024930454366943,1,0.9098477890655683,1,-1.579930198655773,1,1.2095047459338881,1,2009-05-06
2009,2,0.5177174602176321,0.4905215399160223,0.8214052369189414,0.4593564439844006,0.761286960454692,0.4531162771318949,0.9999305677993107,0.9999443908964167,0.999940044588584,0.4884444686038929,0.4151237856771991,0.5193767609768037,401,99,11,-1.4233678976436768,-1.699721674046124,1.8564925208505882,1.4706263275221665,-1.7927852766647432,1.2395379763252174,0.6212917619610867,-0.41057312531191653,1.1179680127684932,-1.75862344411798,0.8874586944887647,0.9999497651965581,-1.0643489118563418,1,-1.2931829619292523,1,1.829127723366444,1,1.4806841388149106,1,-1.5199127410503244,1,2.471895500065315,1,2009-08-05
2009,3,0.6518207282341277,0.6301741050019876,0.8564797115198168,0.6041096934030507,0.8098311331248593,0.41010520466322004,0.9999382111316664,0.9999453179720149,0.9999067482494866,0.476394367810293,0.38027831334139356,0.4729758668825419,330,118,12,1.1356937664483024,0.860404258321984,2.271814919719419,2.151569746677215,0.4748124562755951,1.0346018255161238,0.6923772913861226,0.8756519929050255,1.1178926541259444,-3.1852437015070745,-0.17116361475983038,0.7732945406540608,1.126112911603222,1,0.8551063070004721,1,2.0590298873836543,1,1.9588219987247684,1,0.29669954316023217,1,1.9091237144348845,1,2009-11-11
2009,4,0.6178510552796291,0.5997728877689353,0.8206101104976066,0.5904605327788818,0.7939176987943332,0.22293231258445304,0.9999351979407948,0.9999450000239449,0.9997431301540928,0.48063129346586114,0.39162152325681177,0.41015697614415364,483,120,20,0.48745834992656323,0.30308585485418366,1.847077303189579,1.9283473126035338,0.2609947643605135,0.14277351627400767,0.6679979344827113,0.3685902030125704,1.1175223420165792,-2.7208375114229715,0.20105767188653761,0.46644205292191665,0.5455389220672774,1,0.37543619658226673,1,1.5803518756010428,1,1.6587429270124485,1,0.12538863033232048,1,0.40911453757815414,1,2010-02-11
2010,1,0.5835846845005137,0.5740841593205773,0.7125918158912291,0.5589943311950778,0.7323241596198269,0.0042433398110525945,0.9999315476852644,0.9999453532182088,0.010070562362670968,0.4858729189023147,0.43406253469286027,0.005534412513946258,446,101,7,-0.16643888259732614,-0.16784269436165214,0.5680155995391123,1.0643565829989505,-0.23193156138512802,-0.8992204106901711,0.6950798696387918,-0.24567725686108732,-1.1223749949962343,-0.983245721153749,0.6615435814070455,-1.510024560593336,-0.019256537224261835,1,-0.02295886991895727,1,0.5201844563151171,1,0.9246893612506392,1,-0.26637872535404955,1,-1.2292044591509086,1,2010-05-10
2010,2,0.5803204497739245,0.5724666918311042,0.6852926291072302,0.5606516148676279,0.682858899210529,0.28770496895190767,0.999934209521598,0.9999455331635545,0.9996860933868449,0.4824538774981104,0.4510866394364284,0.4420984835031016,436,135,18,-0.2287295193205467,-0.19749428337481098,0.24476161294865562,0.370492794622926,-0.20596977666660454,0.45139774049659565,0.7088775687631045,0.20225835466189113,1.1173932523487151,-0.2862560963027755,0.36117484850335946,0.6224672689007501,-0.07263166605961532,1,-0.04772211221554491,1,0.25964457405136554,1,0.3779927539563588,1,-0.24178333551748823,1,0.9131899194826159,1,2010-08-05
2010,3,0.5822213296732783,0.571468714001903,0.7058764098940932,0.5413421548870294,0.7531894388724327,0.29330451409175745,0.9999352112790802,0.9999457463454746,0.9669470950961113,0.4856861419795723,0.41601944994919476,0.4533387164356283,456,131,13,-0.19245546761077734,-0.21578932091238617,0.48849741545093167,1.3570400054239422,-0.5084575470770005,0.47807806166455413,0.7252237542145652,0.37083477867864556,1.043296023149435,-1.72195375050801,0.6451349039482674,0.6773726229669095,-0.04003156495253371,1,-0.0627849907725002,1,0.44832288441363793,1,1.1259871892819726,1,-0.4841350934690497,1,0.9330445938906106,1,2010-11-02
2010,4,0.6244831469218157,0.6065163521737288,0.735530926509389,0.5684275321664455,0.7471486467690344,0.28590834686474415,0.9999308988626581,0.9999419729625515,0.9998682506004116,0.48182822038726975,0.4216614265846877,0.4877294665204593,391,198,7,0.614017021652422,0.42670777390798553,0.839641234941042,1.2723040339770377,-0.08415798653998903,0.4428373211936348,0.4358914458886611,-0.3548615621698133,1.1178055235087578,-1.4909636786173943,0.3062097833291547,0.8453616959107911,0.6737753503881728,1,0.4960027983378254,1,0.7214822038888139,1,1.0292072427139831,1,-0.12845113277660566,1,0.8558597351011645,1,2011-01-30
